ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
CTRL,EXP	 	 	87.0	0.0	0.0	0.0	0.0	0.0	0.0	2403398.6666666665	2262557.1333333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1598.0","main.cluster index_upperinput":"1598.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.6116	10.6116	0	N/A	N/A	13997867.399999999	6	1598	-1	 	6	81.5205	1	81.5205	13997867.399999999
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	68618.11833333333	275173.94	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113.0","main.cluster index_upperinput":"113.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.4936	0.4936	0	N/A	N/A	1031376.175	6	113	-1	 	6	84.9596	1	84.9596	1031376.175
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	150492.38666666666	383189.44666666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17.0","main.cluster index_upperinput":"17.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3132	0.3132	0	N/A	N/A	1601045.5	6	17	-1	 	6	84.9597	1	84.9597	1601045.5
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	373436.04	737217.88	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"138.0","main.cluster index_upperinput":"138.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.8079	1.8079	0	N/A	N/A	3331961.76	6	138	-1	 	6	84.9597	1	84.9597	3331961.76
CTRL,EXP	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	3205753.433333333	2443774.533333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1595.0","main.cluster index_upperinput":"1595.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4710	10.4710	0	N/A	N/A	16948583.9	6	1595	-1	 	6	89.5067	1	89.5067	16948583.9
CTRL,EXP	 	 	52.0	0.0	0.0	0.0	0.0	0.0	0.0	970860.9033333333	934155.8	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18.0","main.cluster index_upperinput":"18.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3396	0.3396	0	N/A	N/A	5715050.109999999	6	18	-1	 	6	90.9766	1	90.9766	5715050.109999999
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	909107.9266666668	69475.06566666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1480.0","main.cluster index_upperinput":"1480.0"}	This Node is a Singleton	N/A	N/A	N/A	 	9.9835	9.9835	0	N/A	N/A	2935748.977	6	1480	-1	 	6	90.9766	1	90.9766	2935748.977
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	109607.23166666667	144873.24866666668	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1447.0","main.cluster index_upperinput":"1447.0"}	This Node is a Singleton	N/A	N/A	N/A	 	9.8340	9.8340	0	N/A	N/A	763441.441	6	1447	-1	 	6	90.9766	1	90.9766	763441.441
CTRL,EXP	 	 	22.0	0.0	0.0	0.0	0.0	0.0	0.0	1214899.3666666667	957991.3933333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1544.0","main.cluster index_upperinput":"1544.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.2661	10.2661	0	N/A	N/A	6518672.279999999	6	1544	-1	 	6	90.9766	1	90.9766	6518672.279999999
CTRL,EXP	 	 	106.0	0.0	0.0	0.0	0.0	0.0	0.0	5454415.166666667	5617014.666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"127.0","main.cluster index_upperinput":"127.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7679	0.7679	0	N/A	N/A	33214289.5	6	127	-1	 	6	92.1102	1	92.1102	33214289.5
CTRL,EXP	 	 	89.0	0.0	0.0	0.0	0.0	0.0	0.0	1538099.8	1682307.0666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44.0","main.cluster index_upperinput":"44.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3679	0.3679	0	N/A	N/A	9661220.600000001	6	44	-1	 	6	94.0620	1	94.0620	9661220.600000001
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	357308.43333333335	524130.58	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"140.0","main.cluster index_upperinput":"140.0"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0934	2.0934	0	N/A	N/A	2644317.04	6	140	-1	 	6	99.5121	1	99.5121	2644317.04
CTRL,EXP	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	1358685.9666666666	1471109.1666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1590.0","main.cluster index_upperinput":"1590.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4445	10.4445	0	N/A	N/A	8489385.4	6	1590	-1	 	6	99.5122	1	99.5122	8489385.4
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	655591.2166666667	398298.37666666665	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1540.0","main.cluster index_upperinput":"1540.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.2046	10.2046	0	N/A	N/A	3161668.7800000003	6	1540	-1	 	6	101.0709	1	101.0709	3161668.7800000003
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1565472.77	519532.7833333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1124.0","main.cluster index_upperinput":"1124.0"}	This Node is a Singleton	N/A	N/A	N/A	 	8.5535	8.5535	0	N/A	N/A	6255016.66	6	1124	-1	 	6	101.0709	1	101.0709	6255016.66
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	2485807.966666667	218921.21000000002	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1144.0","main.cluster index_upperinput":"1144.0"}	This Node is a Singleton	N/A	N/A	N/A	 	8.5734	8.5734	0	N/A	N/A	8114187.53	6	1144	-1	 	6	107.9667	1	107.9667	8114187.53
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	5292952.806666667	515991.18333333335	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"888.0","main.cluster index_upperinput":"888.0"}	This Node is a Singleton	N/A	N/A	N/A	 	8.0845	8.0845	0	N/A	N/A	17426831.97	6	888	-1	 	6	110.0199	1	110.0199	17426831.97
CTRL,EXP	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	6432866.833333333	6086124.833333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1591.0","main.cluster index_upperinput":"1591.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4549	10.4549	0	N/A	N/A	37556975.0	6	1591	-1	 	6	110.0200	1	110.0200	37556975.0
CTRL,EXP	 	 	99.0	0.0	0.0	0.0	0.0	0.0	0.0	2397468.2	1694227.1666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1202.0","main.cluster index_upperinput":"1202.0"}	This Node is a Singleton	N/A	N/A	N/A	 	8.6980	8.6980	0	N/A	N/A	12275086.100000001	6	1202	-1	 	6	111.0201	1	111.0201	12275086.100000001
CTRL,EXP	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	7721291.833333333	7722829.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1587.0","main.cluster index_upperinput":"1587.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4384	10.4384	0	N/A	N/A	46332362.5	6	1587	-1	 	6	111.0202	1	111.0202	46332362.5
CTRL,EXP	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	2989758.3666666667	2970437.6666666665	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1588.0","main.cluster index_upperinput":"1588.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4384	10.4384	0	N/A	N/A	17880588.1	6	1588	-1	 	6	112.0179	1	112.0179	17880588.1
CTRL,EXP	 	 	99.0	0.0	0.0	0.0	0.0	0.0	0.0	890940.0033333333	639480.1966666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1196.0","main.cluster index_upperinput":"1196.0"}	This Node is a Singleton	N/A	N/A	N/A	 	8.6953	8.6953	0	N/A	N/A	4591260.6	6	1196	-1	 	6	112.0179	1	112.0179	4591260.6
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	263401.13666666666	483171.5	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1594.0","main.cluster index_upperinput":"1594.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4629	10.4629	0	N/A	N/A	2239717.91	6	1594	-1	 	6	113.9636	1	113.9636	2239717.91
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	390950.61333333334	474955.64333333337	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3.0","main.cluster index_upperinput":"3.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.0303	0.0303	0	N/A	N/A	2597718.7700000005	6	3	-1	 	6	113.9636	1	113.9636	2597718.7700000005
CTRL,EXP	 	 	89.0	0.0	0.0	0.0	0.0	0.0	0.0	11554478.333333334	8596512.333333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=48a6bebf3a08477ba6a546ab0a72d04c&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"46.0","main.cluster index_upperinput":"46.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3687	0.3687	0	N/A	N/A	60452972.0	6	46	-1	 	6	115.0479	1	115.0479	60452972.0
