row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C4-c_Run188.mzML Peak area,NEG_D5-211-C4-a_Run182.mzML Peak area,NEG_D5-211-C4-b_Run185.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
298,780.5510667585621,7.374962299999999,,,,6.0,,,,,,,0.0,0.0,0.0,497442.28,354461.75,409024.62,
379,782.5660656482981,7.769756299999999,,,,44.0,,,,,,,0.0,0.0,0.0,309090.8,267284.34,405387.88,
455,782.5661152843062,7.878798,,,,62.0,,,,,,,0.0,0.0,0.0,651856.5,663917.5,836470.9,
301,782.5661703537693,7.376751400000001,,,,6.0,,,,,,,0.0,0.0,0.0,462327.5,385619.3,619732.06,
456,808.5823127003488,7.878798,,,,62.0,,,,,,,0.0,0.0,0.0,482550.6,466998.12,620544.4,
457,810.5971516480876,7.873427,,,,,,,,,,,0.0,0.0,0.0,667023.6,417331.88,445068.88,
653,823.6788475798435,8.975835,,,,,,,,,,,0.0,0.0,0.0,38034332.0,19843360.0,34571148.0,
490,825.6939595135651,8.21544,,,,,,,,,,,0.0,0.0,0.0,367237.78,503529.84,443980.25,
632,827.7095621789637,8.964788,,,,,,,,,,,0.0,0.0,0.0,2831852.0,0.0,3174166.8,
498,851.7096907886804,8.217249,,,,24.0,,,,,,,0.0,0.0,0.0,1856737.5,1333924.0,2629098.2,
645,851.7097523173774,8.968651,,,,18.0,,,,,,,0.0,0.0,0.0,35842640.0,47442770.0,43310576.0,
679,853.7228539796319,10.018025,,,,,,,,,,,0.0,0.0,0.0,29267010.0,50672.434,31912024.0,
635,879.7404074441138,8.964788,,,,,,,,,,,0.0,0.0,0.0,1694077.5,0.0,2082753.4,
668,879.740791094875,9.633523,,,,,,,,,,,0.0,0.0,0.0,15525624.0,0.0,16684394.0,
145,887.3877564853101,5.677178,,,,53.0,,,,,,,0.0,0.0,0.0,1040328.06,1196454.2,1421480.6,
123,917.3812784436767,5.430351,,,,27.0,,,,,,,0.0,0.0,0.0,563541.94,682053.44,722467.9,
