Filename,2024_NEG_Y-EV_1_CTRL_Run89.mzML,2024_NEG_Y-EV_2_CTRL_Run118.mzML,2024_NEG_Y-EV_3_CTRL_Run139.mzML,2024_NEG_Y-p11_1_Run98.mzML,2024_NEG_Y-p11_2_Run127.mzML,2024_NEG_Y-p11_3_Run151.mzML
159/157.0506mz/2.8min,2776096.2,3133822.5,6316448.0,3777236.5,3468280.2,2975547.5
160/136.0404mz/2.83min,5554352.5,6091058.5,9360481.0,4599290.0,4616759.0,4595873.5
161/265.0176mz/2.83min,1650498.6,1697598.5,1611131.0,1696953.0,1737771.6,1759109.9
162/178.0509mz/2.87min,70176.69,78352.37,93282.74,52411.656,65902.68,61156.492
163/298.0933mz/2.87min,104070.305,134513.0,156303.84,67810.33,113198.39,86126.055
164/180.0577mz/2.87min,194758.06,212220.14,311428.88,157383.95,167830.34,178621.67
166/131.0714mz/2.93min,4909828.0,5368762.5,8910363.0,5253494.5,4805062.0,4862012.0
168/389.1564mz/2.95min,591402.8,636973.7,1668351.4,727936.4,575611.5,627568.4
169/320.0776mz/2.98min,123456.59,128056.48,385347.88,164703.88,115532.31,132339.72
170/258.0771mz/2.98min,28898.996,38957.68,114398.67,44951.77,32278.166,34517.0
171/338.0883mz/2.98min,1273225.5,1359826.1,3427858.2,1672807.8,1264690.6,1380896.5
173/292.0463mz/3.0min,191136.42,216288.08,504699.72,259904.44,183101.94,207361.4
174/310.0569mz/3.0min,1837153.6,1906308.9,4493857.5,2339654.5,1864266.4,1910696.2
175/172.0979mz/3.08min,298350.94,311800.25,640666.4,330079.78,283098.34,309542.53
176/229.1557mz/3.07min,335455.78,339752.78,821279.56,399263.2,317438.34,349711.97
177/397.0055mz/3.13min,288246.78,298091.1,278670.6,296423.16,303671.5,298106.8
178/85.0659mz/3.13min,200423.47,234140.6,428468.75,276486.38,247616.02,184550.28
179/113.0608mz/3.13min,37502.145,41764.9,91464.484,61951.86,37084.09,41497.94
180/165.0557mz/3.13min,1644299.8,1732001.9,2991095.5,1703894.9,1642017.6,1654180.6
181/189.0768mz/3.13min,532595.44,571095.8,1085541.8,670321.4,603134.1,456323.56
183/164.0353mz/3.14min,1542885.9,1743191.1,3461248.5,1617645.4,1415059.4,1427822.5
184/265.0176mz/3.17min,3220640.2,2998618.2,2735092.0,3309945.8,3037983.8,3026301.2
185/286.0933mz/3.24min,676439.1,699600.5,1756810.0,808877.7,653130.94,705689.94
186/224.0928mz/3.24min,445819.62,411615.53,1179200.9,546739.1,380048.0,472958.88
187/403.172mz/3.28min,2711957.8,2815448.2,6745427.0,3169610.2,2624113.0,2897313.5
188/421.0056mz/3.31min,83364.69,70822.27,1108250.0,74402.88,75636.61,76473.14
189/238.0721mz/3.34min,182107.0,196388.78,393158.6,196346.94,162538.86,180125.55
190/178.0509mz/3.36min,239134.67,320237.62,426447.7,264295.12,337763.5,210637.62
191/144.0455mz/3.4min,206891.5,207629.9,350988.0,178260.47,185375.14,175814.89
192/258.0771mz/3.4min,162731.03,163000.75,414691.03,204721.19,158444.2,172604.61
193/421.0056mz/3.4min,3074538.5,2818251.0,2790453.5,3020520.5,3047560.8,3012682.2
194/320.0777mz/3.4min,518614.5,525066.94,1321670.0,646653.5,516158.97,503125.47
195/292.0463mz/3.43min,45453.562,48407.527,124667.19,54244.543,48433.047,52879.434
196/249.0227mz/3.49min,6407318.5,6707730.0,6543680.0,6988568.0,7078193.0,6662238.0
197/582.981mz/3.51min,692068.7,695000.56,639792.8,689077.5,732955.56,666704.0
198/279.9958mz/3.52min,19185850.0,18329880.0,18195384.0,19784462.0,19070796.0,18439726.0
199/560.9991mz/3.52min,3583817.2,3651039.8,3427484.0,3844695.8,3628830.8,3888319.0
201/403.1721mz/3.55min,6695.3677,23232.672,137740.3,25965.098,12922.801,4967.9043
202/417.1877mz/3.55min,649944.56,610076.2,1654156.2,769450.8,624956.56,691343.9
203/405.0107mz/3.6min,18992736.0,19084708.0,16496108.0,19107492.0,18652728.0,18946798.0
204/407.0044mz/3.6min,1281045.5,1295570.2,1165651.9,1287786.1,1242831.2,1279370.0
205/811.0292mz/3.6min,319416.56,336302.72,282409.06,345008.72,329687.84,332508.22
206/406.0138mz/3.6min,3849010.0,3430319.2,3149038.2,3374263.8,3473162.2,3596289.8
208/421.0056mz/3.84min,470162.9,432973.6,526468.06,499703.75,617817.0,530246.25
209/309.1014mz/4.0min,401630.47,425955.4,425567.22,435393.97,415607.44,422635.5
210/605.0258mz/4.05min,645362.56,690931.8,664150.06,809389.3,844099.5,801444.0
211/271.9983mz/4.12min,165465.16,147111.36,158568.39,177999.55,184766.62,172248.92
212/419.0263mz/4.15min,300497.2,280903.5,293252.8,296272.9,299131.4,291793.62
213/603.01mz/4.15min,318339.25,303079.34,306254.62,327236.22,335761.2,319067.94
215/447.0213mz/4.21min,331359.56,325344.4,308299.38,342857.38,329829.8,318463.44
216/497.0371mz/4.41min,886725.5,852719.5,830051.6,834659.94,888363.5,880830.3
217/242.1762mz/4.43min,483586.22,444830.47,497085.88,452928.12,470489.8,471009.62
220/793.0186mz/4.44min,865492.7,947821.25,1099741.0,963998.1,1009079.1,977386.2
222/422.9768mz/4.52min,769498.75,752181.2,732330.94,775389.2,817311.75,775184.2
223/653.0255mz/4.54min,738599.8,787854.06,881052.6,825868.44,858862.75,779739.56
225/341.0486mz/4.56min,713415.0,724789.75,691402.25,761242.8,775924.56,708076.7
226/404.0444mz/4.56min,441468.97,450982.16,397570.47,470403.25,471126.06,407124.1
227/497.0371mz/4.67min,1529486.2,1528771.4,1537139.2,1595582.8,1574710.6,1518425.8
229/228.9699mz/4.74min,490618.6,506263.34,503694.16,495331.03,503106.25,455755.34
230/229.9645mz/4.74min,5962377.5,6257572.0,6281956.0,6178495.5,6167972.0,5784727.5
231/227.9666mz/4.74min,6044906.0,6444993.5,6507448.5,6306014.0,6255362.5,5830919.0
233/637.0305mz/4.74min,5148720.0,5728408.5,6099299.0,5829254.5,5540102.5,5585490.5
235/230.9678mz/4.74min,453998.22,476826.62,507543.5,491481.56,480574.25,458556.44
236/268.9857mz/4.76min,410500.8,464914.88,482757.22,523928.4,484330.78,455236.1
237/266.9888mz/4.76min,1341550.4,1477297.2,1509454.0,1563209.6,1454882.5,1416167.1
238/426.9678mz/4.92min,8612498.0,12882144.0,9713083.0,7711007.0,10402613.0,8560790.0
239/481.0421mz/4.92min,4716066.0,4431022.5,5408636.0,5062181.5,4868521.0,4752603.5
240/544.0379mz/4.92min,1927776.9,1844131.1,2129204.2,1995439.6,2006698.1,1898834.0
241/909.0177mz/4.93min,177093.1,647804.7,295000.0,260924.83,516624.0,419218.3
243/653.0254mz/4.99min,71990.29,73287.63,87954.414,78441.03,78600.52,85299.44
244/242.1761mz/5.13min,72657.17,67048.016,180981.14,93787.94,69764.86,100528.125
245/187.861mz/5.38min,0.0,124248.375,0.0,68405.79,285372.44,0.0
246/214.88mz/5.37min,137343.64,802071.9,5937.1133,1119097.4,467100.1,6199.0703
247/241.8989mz/5.39min,209340.53,1288056.5,15654.265,1498302.0,503755.78,51157.52
249/187.861mz/5.52min,258517.75,12625.705,0.0,98765.04,0.0,208290.14
250/214.88mz/5.54min,1034369.3,168545.92,0.0,195162.39,5856.175,853100.1
251/241.8989mz/5.51min,1765625.1,764338.3,55665.273,487869.03,104423.91,1302374.9
252/569.2734mz/5.7min,433287.34,599113.3,436429.12,295304.72,351190.38,300629.7
253/450.2625mz/5.74min,1683228.9,1443856.4,1159980.8,660350.7,791752.25,775591.0
254/555.3053mz/5.79min,548359.25,456981.25,299621.47,189612.16,218127.66,208344.48
255/538.3152mz/5.79min,2747602.5,2403146.8,1591195.5,988503.44,1099978.1,1098678.6
256/569.2734mz/5.77min,640074.7,423179.66,282660.5,187035.7,286299.22,248231.58
257/562.0039mz/5.83min,68394.65,57438.547,51688.758,48015.156,59433.445,59522.07
258/265.1479mz/5.88min,0.0,198893.11,322987.28,565957.94,528484.5,705048.06
259/450.2625mz/5.85min,1762260.1,1478695.0,1120471.4,796793.4,987067.6,903357.8
260/214.8799mz/5.84min,12858.122,0.0,848842.7,0.0,0.0,64300.785
261/241.8989mz/5.84min,207070.92,26724.01,991451.3,50880.117,24900.053,93927.69
262/555.3053mz/5.88min,429407.53,356028.28,177070.75,158942.11,198981.84,186212.38
263/538.3152mz/5.89min,2262575.5,1940860.0,1254277.1,903173.44,1047772.94,983603.9
264/569.2733mz/5.87min,408909.06,390778.53,4567.683,0.0,205952.48,204363.62
266/265.1479mz/5.93min,327532.84,198893.11,0.0,0.0,621746.56,772555.2
267/132.8679mz/5.94min,178595.38,105897.945,638650.56,216399.39,160803.28,136277.47
268/720.1238mz/6.08min,127696.22,159711.03,166335.4,111426.13,118863.586,110981.78
269/571.2889mz/6.15min,12149.491,114593.5,78958.53,46216.062,70693.695,74324.234
270/452.2781mz/6.13min,90030.08,73919.84,49219.535,30824.809,46388.812,39675.8
272/656.1114mz/6.14min,537645.1,337164.56,606303.2,284289.62,302067.94,463310.2
273/540.3309mz/6.19min,302719.3,239334.4,136489.69,86117.8,97182.85,100664.84
274/557.3208mz/6.18min,43890.645,44186.14,11460.731,0.0,5176.4644,0.0
275/784.1362mz/6.22min,130373.875,115571.49,131785.25,77272.8,85595.5,80913.22
276/452.2782mz/6.24min,1604940.4,1446845.4,1132612.8,674644.56,926921.7,890002.94
277/571.289mz/6.25min,97504.51,3461764.5,2388800.5,1555573.2,67165.695,67981.17
278/496.2681mz/6.27min,1316831.6,1195454.2,756255.0,443275.25,556408.56,552197.75
279/311.1687mz/6.32min,105830.59,702227.5,1187996.6,854988.9,485878.53,287000.84
280/720.1238mz/6.29min,572064.0,574251.0,566434.44,387900.94,447205.53,448217.22
281/265.1809mz/6.3min,779828.25,804351.8,995149.8,572922.94,574503.75,471420.66
282/540.3309mz/6.3min,2327327.8,1925540.4,1438008.6,898156.5,1132340.5,1072078.5
283/557.321mz/6.3min,399340.1,328969.88,245813.8,146061.48,195754.56,193708.97
284/478.2939mz/6.31min,2730147.0,2066201.2,1756986.8,990128.75,1237830.1,1181403.8
286/522.2838mz/6.33min,919418.4,763793.9,490750.5,295578.66,369266.72,369674.53
289/311.1687mz/6.36min,175582.45,860628.3,841251.4,697714.1,1212143.9,1488724.1
290/597.3048mz/6.38min,39150.008,1433355.4,880595.7,602071.0,601376.6,624563.2
291/583.3367mz/6.36min,830090.44,659075.25,397502.34,255739.73,307833.53,330756.84
292/566.3466mz/6.36min,4988551.0,4053222.0,2509659.0,1595159.0,1714981.8,1830630.1
293/696.1426mz/6.37min,262528.25,177264.5,193064.08,141808.33,156373.34,164009.69
294/571.289mz/6.36min,4426674.5,3445055.2,27328.402,0.0,1813598.9,1927206.6
295/784.1362mz/6.4min,518171.47,496557.3,464782.28,341231.88,396543.62,400163.84
296/478.2939mz/6.41min,1022420.94,850315.56,539887.3,384215.94,503054.72,524527.8
297/720.1238mz/6.46min,324234.38,324907.66,291711.28,207354.9,252041.56,258263.7
298/311.1687mz/6.45min,1013555.2,830203.5,134553.56,155119.03,916606.0,1087119.1
299/566.3465mz/6.47min,1657019.2,1425127.4,734856.4,509620.72,601313.25,655152.2
300/583.3367mz/6.47min,298116.0,241249.17,121198.9,73694.59,97789.35,111897.97
301/573.1294mz/6.5min,337159.75,442889.1,732384.9,483287.53,313109.4,335041.75
302/597.3048mz/6.5min,1637929.2,337744.28,198071.75,131484.52,759088.5,735660.4
303/590.1196mz/6.5min,753082.44,762551.94,693075.3,494089.12,595295.25,570700.3
304/522.2839mz/6.47min,114812.22,90225.13,46831.914,12768.613,26733.611,31599.04
306/696.1426mz/6.53min,747734.6,818027.2,746774.9,350067.47,321752.62,428969.88
307/784.1362mz/6.57min,352306.38,352835.53,283996.62,157548.31,281775.2,209449.97
308/311.1687mz/6.54min,1006255.06,41230.363,62962.875,64309.66,157163.47,74076.91
309/597.3048mz/6.58min,1137818.9,340385.38,0.0,0.0,164161.77,169446.7
310/637.1419mz/6.62min,373913.62,515442.1,932459.44,608282.94,383969.53,382274.94
311/654.1321mz/6.62min,803863.5,856471.9,694922.5,498905.44,650511.44,637135.7
312/548.0645mz/6.64min,172924.17,536029.06,0.0,32227.125,174373.5,229480.72
313/485.0688mz/6.65min,242018.06,1104102.2,65853.0,138916.39,321230.16,415274.8
315/325.1844mz/6.71min,61632.332,120502.33,905262.25,296526.1,111284.22,199137.06
316/299.2592mz/6.67min,217165.16,251367.44,298922.03,176972.75,223006.05,184975.53
318/590.1196mz/6.68min,331207.16,334874.88,255441.6,198758.25,254574.95,282516.72
320/701.1544mz/6.71min,220384.11,345496.44,730440.6,438592.88,254549.44,235918.16
321/718.1445mz/6.72min,680527.8,643900.6,452922.44,340115.53,521636.34,501375.3
322/597.3048mz/6.72min,386943.9,0.0,0.0,0.0,0.0,0.0
323/573.1293mz/6.67min,463431.7,369878.94,580677.2,386373.62,249507.1,273171.44
324/590.1196mz/6.74min,383900.94,367029.03,281122.06,200520.28,316920.28,292091.62
325/299.2592mz/6.81min,863758.6,869422.56,748208.0,532991.75,666694.94,628647.2
326/568.3622mz/6.79min,74914.25,53738.906,23529.664,14897.283,13585.25,20836.365
327/782.157mz/6.8min,515145.4,448070.1,300458.72,237249.92,360629.7,363806.06
328/654.1321mz/6.81min,2279394.8,2184351.2,1648955.5,1204750.9,1808114.8,1794376.4
329/325.1844mz/6.81min,160762.97,471848.3,557967.44,372593.8,1134151.6,1405666.1
331/765.1669mz/6.81min,125168.98,207725.62,429157.72,328179.53,154960.33,162662.28
332/421.2264mz/6.82min,0.0,0.0,1422667.0,1341603.5,0.0,0.0
333/637.1419mz/6.84min,816552.75,1275770.4,2528052.0,1841080.8,950718.56,964212.4
334/846.1694mz/6.9min,335415.7,279943.4,193672.34,135423.2,244650.94,217219.7
335/299.2592mz/6.9min,429637.3,421693.53,517147.3,297569.38,417083.75,415781.38
336/829.1797mz/6.9min,82584.17,135556.56,310842.78,198093.6,101007.35,93358.87
337/718.1446mz/6.92min,2563472.8,2403511.5,1640605.9,1217578.1,1895395.5,1850230.2
338/568.3622mz/6.92min,1035367.9,830028.5,576461.9,346626.94,477211.44,428856.22
339/701.1544mz/6.92min,736709.6,1380501.6,2782409.2,2038140.9,1024169.0,1022609.8
340/293.2123mz/6.92min,797518.7,900611.94,942030.5,582147.0,604618.75,482342.7
342/421.2264mz/6.97min,0.0,1359082.9,0.0,0.0,1403327.2,1369803.1
343/910.1822mz/6.97min,210434.3,189128.56,148446.69,111502.37,160232.58,143948.98
344/893.1923mz/6.99min,12637.223,75728.35,160695.7,123793.43,39234.125,49268.4
345/325.1844mz/6.95min,1086621.4,478451.16,27555.057,68702.43,605999.94,713042.56
346/765.1668mz/6.99min,538004.0,1086831.0,2039658.6,1498363.2,734652.25,767524.56
347/782.157mz/6.99min,2064156.5,1913381.1,1305847.5,945030.4,1515627.0,1450676.4
349/299.2592mz/7.02min,54202.168,64904.77,61993.23,24677.86,41543.668,40791.71
350/637.1419mz/7.02min,220112.39,418421.94,837551.7,626957.06,304158.2,317299.8
352/974.1942mz/7.03min,125534.78,163389.36,48932.484,48791.46,77384.26,78112.05
353/846.1693mz/7.05min,1460922.4,1458623.5,911850.56,622720.4,1105917.5,1076893.0
354/829.1793mz/7.05min,347284.75,715131.2,1638869.2,1108130.1,489080.4,521548.6
355/701.1544mz/7.08min,443865.78,830867.44,1826127.5,1414335.1,594476.56,681008.5
356/718.1445mz/7.08min,1314355.8,1300669.9,837015.4,604114.2,1066464.0,1092566.1
357/1038.2068mz/7.09min,62863.637,66401.875,53177.4,3902.1714,56437.05,37292.098
358/807.5032mz/7.08min,0.0,179517.47,865728.8,0.0,12579729.0,954460.56
359/716.5239mz/7.13min,0.0,0.0,15762962.0,1868383.4,0.0,0.0
360/717.5272mz/7.09min,0.0,0.0,6914794.0,538280.5,0.0,0.0
361/802.5606mz/7.13min,0.0,0.0,22262098.0,2251390.2,0.0,0.0
362/910.182mz/7.1min,981420.25,982499.3,600235.9,459523.78,749115.8,733810.6
363/893.1918mz/7.11min,222991.58,471607.62,1146312.0,819144.56,324036.84,331172.9
364/421.2264mz/7.14min,1359465.2,0.0,0.0,0.0,0.0,0.0
365/782.157mz/7.14min,1620650.6,1682981.0,1013296.6,654622.7,1248268.1,1329889.6
366/765.1668mz/7.14min,444783.8,883390.06,2202159.0,1781233.9,673968.44,734104.9
367/325.1843mz/7.08min,668422.5,37521.62,0.0,4254.9746,59009.81,18656.434
368/974.1942mz/7.16min,627665.0,812012.5,431277.22,292786.12,587097.7,544629.25
369/599.3206mz/7.12min,0.0,5130.066,1156092.4,874947.25,0.0,0.0
370/957.2041mz/7.16min,109972.35,293350.38,702193.1,503297.38,200650.25,218105.6
371/846.1693mz/7.19min,1438480.9,1516737.6,895763.6,611286.1,1091912.1,1177638.4
372/829.1793mz/7.2min,406564.38,909618.75,1997162.9,1594466.9,584034.06,761630.3
373/1038.2066mz/7.2min,384533.6,463423.8,270557.0,177720.12,341560.22,343700.3
374/1021.2165mz/7.2min,48366.273,173014.38,526584.06,329186.5,131905.86,110044.35
375/1085.2288mz/7.24min,14209.097,88616.125,345369.4,214746.39,48182.703,64435.71
376/910.1819mz/7.25min,1147151.9,1191039.4,774061.44,498297.5,892690.25,944540.56
377/760.5135mz/7.26min,0.0,1059440.9,871282.1,1107086.8,7068357.5,6908722.0
378/832.6067mz/7.26min,0.0,11976.155,190188.58,0.0,0.0,7048889.5
379/893.1917mz/7.28min,354495.12,804185.25,1686354.0,1351465.5,579675.75,668560.7
380/957.204mz/7.29min,287269.44,691311.4,1328739.5,1072673.8,464417.44,535375.25
381/974.1942mz/7.29min,833985.3,868026.25,578739.25,377567.6,655246.06,675928.6
383/701.1543mz/7.32min,48831.75,118897.45,239925.19,174349.47,66890.74,85078.9
385/1021.2164mz/7.33min,176408.14,442072.97,983171.94,696080.06,325839.62,334039.8
386/447.0918mz/7.33min,774130.8,1824385.2,166565.94,884573.9,1629047.5,1433066.6
388/401.0862mz/7.33min,104558.57,260244.34,15270.518,116321.41,223406.66,201096.86
389/599.3205mz/7.32min,19149.56,2077303.2,8923.246,0.0,1188589.8,1041946.0
390/1038.2066mz/7.34min,543008.25,598302.0,237487.61,113389.66,467350.25,463152.3
391/782.157mz/7.36min,226794.06,239391.53,145436.16,84630.14,178933.72,168923.06
392/765.1667mz/7.37min,64474.285,307430.72,486144.97,347161.66,235365.6,253104.53
394/846.1693mz/7.4min,255463.03,271714.7,259695.1,116065.81,220042.45,238173.33
395/829.1792mz/7.41min,260535.6,404351.8,626604.94,457046.34,280172.66,323805.12
396/910.182mz/7.42min,224523.94,200629.47,261815.9,116432.06,150245.33,151373.22
397/893.1917mz/7.43min,432675.56,557522.1,662909.8,507401.1,437713.62,415723.16
398/974.1941mz/7.44min,179840.84,144822.64,222262.38,56726.57,119555.76,57655.766
399/353.1423mz/7.44min,576094.6,296982.38,187134.27,39072.87,319889.8,290429.22
400/134.8947mz/7.44min,902922.1,1122907.0,651587.7,381151.56,1545568.0,1387146.8
401/957.204mz/7.46min,445433.6,550130.6,680608.25,527811.75,428586.7,441075.94
402/1021.2164mz/7.47min,316624.38,478672.38,562603.7,492865.7,375333.7,318249.22
403/1038.2065mz/7.49min,162543.33,152872.3,174765.0,102789.48,131428.48,133581.98
405/134.8947mz/7.54min,233570.0,785435.4,428367.53,167522.95,924096.2,747686.75
406/599.3205mz/7.59min,2331344.0,0.0,0.0,0.0,0.0,0.0
407/760.5134mz/7.54min,0.0,7524608.5,440994.97,835830.1,1042775.9,1258991.4
412/758.4982mz/7.7min,0.0,0.0,3241736.2,323874.06,5753.7183,0.0
413/134.8947mz/7.84min,5039524.5,1353587.1,1363928.6,1050092.8,2503049.8,2264553.2
414/100.9337mz/7.84min,1271478.2,1150849.9,453735.34,434201.25,410591.12,900798.3
415/115.9208mz/7.84min,2061448.5,1938771.2,2443409.5,1663391.0,2914871.2,1271023.6
417/161.9136mz/7.84min,1657096.5,325903.66,226290.42,182586.83,477987.38,425064.1
418/186.9706mz/7.84min,158214.22,207601.62,173259.78,205123.27,194977.72,123796.58
419/355.1579mz/7.84min,579718.25,84741.88,105062.82,20382.68,201580.0,208802.19
420/144.9235mz/7.85min,2206755.0,1481279.8,1402086.4,870298.44,1605978.1,1594204.5
421/116.9286mz/7.86min,10945287.0,6527461.0,5038330.0,4815117.0,6701592.5,8444432.0
422/513.0637mz/7.88min,233326.53,390487.47,174052.64,240184.19,350453.03,301698.2
424/620.1041mz/7.88min,278629.4,213125.02,66658.55,92003.54,284229.2,235297.42
425/557.1084mz/7.88min,370389.78,611533.9,282995.03,379928.4,557802.6,479482.78
426/485.0688mz/7.88min,776480.56,1228509.4,555348.1,740571.2,1176709.2,927448.9
427/603.1141mz/7.88min,315187.5,522505.2,216238.0,308981.62,451048.9,379208.6
429/161.9136mz/7.93min,474334.8,224005.78,208435.12,152307.81,407612.47,373677.03
430/186.9706mz/7.94min,149128.28,245474.12,176463.62,186244.61,182269.05,176917.28
431/381.1736mz/7.94min,493932.72,58877.254,60497.83,11785.171,66513.76,123335.87
432/134.8947mz/7.94min,1670277.4,632510.6,1082014.0,551160.2,902003.9,1146308.8
433/100.9337mz/7.95min,782430.6,1072795.1,652849.2,1085170.2,2163164.8,1307671.4
434/115.9208mz/7.95min,2352779.5,1588231.2,2104493.5,1616790.4,1877985.4,2114678.8
435/144.9235mz/7.96min,2729978.5,1176081.8,1021217.5,1512941.1,1901386.9,2098571.5
437/100.9337mz/8.13min,3975952.5,668905.4,479332.1,491088.72,881185.8,3078455.8
438/144.9235mz/8.15min,9539415.0,1734851.9,1555028.6,1511578.8,1785158.2,2317663.2
439/833.5192mz/8.16min,0.0,0.0,208797.98,0.0,66860.36,0.0
440/115.9208mz/8.15min,15589761.0,2897094.8,2434756.0,1969323.8,3040669.5,2482439.8
441/660.4612mz/8.15min,945541.7,540546.9,435347.0,211932.39,407279.1,511566.34
442/100.9337mz/8.26min,1087178.4,2047086.9,666276.5,1294468.4,2163823.0,1517407.6
444/754.4642mz/8.26min,198487.38,77365.33,34776.16,71400.17,125047.44,127952.54
446/144.9235mz/8.27min,2788523.2,2883870.5,2872249.8,3959568.8,6003986.5,10080923.0
447/134.8947mz/8.28min,3362314.5,1365443.9,991368.3,960466.06,1567405.0,2104155.2
448/115.9208mz/8.28min,1783379.1,10993412.0,2740897.8,7207820.5,7346231.0,12169221.0
449/161.9136mz/8.28min,1077415.6,196865.73,144753.62,202441.33,291732.72,440079.3
450/686.4768mz/8.29min,6603793.0,6302232.0,5540009.0,4036871.0,4815158.0,4995126.5
451/749.4724mz/8.35min,2876658.5,1986049.9,496903.16,368597.75,1034362.2,827282.4
452/100.9337mz/8.42min,990398.2,1760342.1,874049.56,1460312.8,607093.7,1193863.4
454/161.9136mz/8.41min,691550.6,425187.38,125479.01,169811.6,494296.9,397451.53
455/186.9706mz/8.41min,1899462.2,553320.6,488940.22,460641.2,612422.4,613173.5
456/132.8679mz/8.46min,75139.33,142024.44,156024.1,55716.426,211629.94,91644.49
457/144.9235mz/8.42min,2331105.0,1792110.6,1171282.0,1436829.8,1936286.4,1916139.2
458/134.8947mz/8.41min,2330416.0,1374920.5,583123.6,493105.12,1404045.8,1546802.9
459/115.9208mz/8.44min,2218319.2,3052021.8,2199949.0,2341328.5,1794363.0,3126146.8
460/489.2775mz/8.44min,0.0,0.0,459246.28,176853.17,0.0,0.0
461/100.9337mz/8.45min,371033.4,313244.03,525567.06,377242.12,486863.03,1678194.2
462/489.2775mz/8.63min,193800.17,260265.17,313777.22,226767.5,272461.0,227791.55
463/245.8948mz/8.71min,3817627.5,718980.5,0.0,0.0,1424210.2,1379432.5
464/243.8993mz/8.71min,9907516.0,1905565.6,106486.266,230262.06,3738656.5,3655987.0
465/223.8723mz/8.73min,2969693.2,1565024.5,222510.9,225306.34,2208349.2,2314399.2
466/221.8746mz/8.74min,4116407.2,2206743.2,329957.6,320469.16,3025029.8,3167508.2
467/186.9057mz/8.74min,4199124.0,2605403.0,570348.25,1544388.6,3098379.5,2983693.0
468/248.8936mz/8.74min,7127003.0,2598794.0,29714.27,292399.25,3825988.2,3728487.2
469/250.8917mz/8.72min,3164954.8,710769.0,17483.238,89986.42,1675024.1,1610420.2
470/146.9659mz/8.77min,8647813.0,6455144.5,2955383.0,2515814.5,7334022.0,7078832.5
471/188.9039mz/8.74min,1836061.1,638194.56,307394.0,367568.56,806298.6,739616.0
472/100.9337mz/8.84min,470727.16,398919.56,2992499.5,747991.1,441380.88,154554.1
473/115.9208mz/8.85min,1795836.0,4090532.0,2210915.5,2027306.5,965027.0,4031345.2
474/89.0244mz/8.98min,623249.25,1553249.5,1799351.2,1831151.0,769093.25,1625965.0
475/186.9706mz/8.97min,469572.8,94405.53,9125.249,14003.084,139640.88,176270.94
