ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	167543.333	1200165.0133333332	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"536.0","main.cluster index_upperinput":"536.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.9178	0.9178	0	N/A	N/A	4103125.039	6	536	-1	 	6	-86.0403	-1	88.0403	4103125.039
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	636683.8433333334	1035519.06	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"398.0","main.cluster index_upperinput":"398.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7319	0.7319	0	N/A	N/A	5016608.71	6	398	-1	 	6	-86.0403	-1	88.0403	5016608.71
CTRL,EXP	 	 	110.0	0.0	0.0	0.0	0.0	0.0	0.0	5881871.166666667	12777441.333333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"97.0","main.cluster index_upperinput":"97.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.4065	0.4065	0	N/A	N/A	55977937.5	6	97	-1	 	6	-86.0403	-1	88.0403	55977937.5
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1491829.8333333335	1805745.1199999999	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"403.0","main.cluster index_upperinput":"403.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7265	0.7265	0	N/A	N/A	9892724.86	6	403	-1	 	6	-87.0243	-1	89.0243	9892724.86
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	4945365.166666667	11075264.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"231.0","main.cluster index_upperinput":"231.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5444	0.5444	0	N/A	N/A	48061887.5	6	231	-1	 	6	-87.0243	-1	89.0243	48061887.5
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	434108.13	1428332.68	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"737.0","main.cluster index_upperinput":"737.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.2537	1.2537	0	N/A	N/A	5587322.430000001	6	737	-1	 	6	-87.0243	-1	89.0243	5587322.430000001
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	516921.0933333333	2221950.816666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"489.0","main.cluster index_upperinput":"489.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8657	0.8657	0	N/A	N/A	8216615.7299999995	6	489	-1	 	6	-87.0243	-1	89.0243	8216615.7299999995
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	505327.48666666663	912023.6	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"590.0","main.cluster index_upperinput":"590.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.0596	1.0596	0	N/A	N/A	4252053.26	6	590	-1	 	6	-87.0243	-1	89.0243	4252053.26
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	508870.86	610000.1466666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"556.0","main.cluster index_upperinput":"556.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.9821	0.9821	0	N/A	N/A	3356613.0199999996	6	556	-1	 	6	-87.0243	-1	89.0243	3356613.0199999996
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	493891.175	748227.54	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"787.0","main.cluster index_upperinput":"787.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3315	1.3315	0	N/A	N/A	3726356.145	6	787	-1	 	6	-87.0243	-1	89.0243	3726356.145
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	3875971.9	2491118.066666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"35.0","main.cluster index_upperinput":"35.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3944	0.3944	0	N/A	N/A	19101269.900000002	6	35	-1	 	6	-87.0243	-1	89.0243	19101269.900000002
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	4650.9235	39164.109533333336	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3707.0","main.cluster index_upperinput":"3707.0"}	This Node is a Singleton	N/A	N/A	N/A	 	10.2801	10.2801	0	N/A	N/A	131445.09910000002	3	3707	-1	 	3	-90.9280	-1	92.9280	131445.09910000002
CTRL,EXP	 	 	17.0	0.0	0.0	0.0	0.0	0.0	0.0	1538896.7333333334	983031.0033333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11.0","main.cluster index_upperinput":"11.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3328	0.3328	0	N/A	N/A	7565783.210000001	6	11	-1	 	6	-90.9280	-1	92.9280	7565783.210000001
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	11728.384333333333	482703.57999999996	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"760.0","main.cluster index_upperinput":"760.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.2251	1.2251	0	N/A	N/A	1483295.893	4	760	-1	 	4	-91.0346	-1	93.0346	1483295.893
CTRL,EXP	 	 	17.0	0.0	0.0	0.0	0.0	0.0	0.0	1053272.0	660649.2466666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12.0","main.cluster index_upperinput":"12.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3328	0.3328	0	N/A	N/A	5141763.74	6	12	-1	 	6	-92.9251	-1	94.9251	5141763.74
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	141400.584	320454.4633333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"158.0","main.cluster index_upperinput":"158.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.4651	0.4651	0	N/A	N/A	1385565.142	6	158	-1	 	6	-93.0251	-1	95.0251	1385565.142
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	807558.42	139187.13666666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"183.0","main.cluster index_upperinput":"183.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5353	0.5353	0	N/A	N/A	2840236.6700000004	6	183	-1	 	6	-94.9601	-1	96.9601	2840236.6700000004
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	4303703.566666666	3852615.566666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3751.0","main.cluster index_upperinput":"3751.0"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0244	11.0244	0	N/A	N/A	24468957.4	6	3751	-1	 	6	-94.9601	-1	96.9601	24468957.4
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	834200.6433333333	317159.42666666664	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ec37c08ff91d4ba9bd29d0245b92b48d&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6.0","main.cluster index_upperinput":"6.0"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3215	0.3215	0	N/A	N/A	3454080.21	6	6	-1	 	6	-94.9601	-1	96.9601	3454080.21
