"MetaboAnalyst_ID","X2024_POS_Anid.EV.alcA_CTRL_1_Run176.mzML","X2024_POS_Anid.EV.alcA_CTRL_2_Run197.mzML","X2024_POS_Anid.EV.alcA_CTRL_3_Run229.mzML","X2024_POS_Anid.TJGIp4_1_Run182.mzML","X2024_POS_Anid.TJGIp4_1_Run211.mzML","X2024_POS_Anid.TJGIp4_1_Run232.mzML","shared_name"
"817/233.1495mz/2.01min",1.96494282905546,2.14920556112788,2.2525518539766,2.11563432664121,2.07941859422404,2.31005364664401,"817"
"820/197.1286mz/2.01min",1.7775455612167,2.21793505604706,0.143031721988238,1.01960168252399,1.47894234352976,-0.670434942434819,"820"
"821/265.1183mz/2.0min",1.79450413110666,2.02605799891948,1.91083726477918,1.97728503986445,1.93556858989158,1.86138501939402,"821"
"822/200.0918mz/2.0min",2.93224770531313,2.99082659500591,2.35134892586461,2.92685514538282,2.90777918106963,2.79942661538393,"822"
"823/228.0866mz/2.01min",2.70925926858772,2.73314590447038,2.64562721793376,3.33290987124515,2.65079713648737,2.47837201466092,"823"
"825/195.1491mz/2.01min",2.62892652222586,2.74815667234106,0.191615134450962,1.75871447777104,1.98941449242735,-0.62188763082043,"825"
"827/282.119mz/2.03min",1.57235364942467,1.79606791219738,2.85974393985946,2.37976866089252,0.979866672147826,2.92826879291234,"827"
"828/182.0786mz/2.01min",0.164603446810411,0.181338461524235,2.96664779827724,2.46806269630746,0.845924182202865,2.4570437833729,"828"
"829/142.0862mz/2.01min",1.01426910081176,1.4246801633887,2.70866296245442,1.61130023412032,0.844705546333561,1.9556658094278,"829"
"830/246.0972mz/2.02min",2.52890472901509,2.62780127305668,2.29528442700869,2.40585009314279,2.274217207482,2.17112631161213,"830"
"831/311.1236mz/2.02min",1.932203342766,1.95416200629068,1.93697285523961,1.78480893533217,1.95485002638583,1.58204733454054,"831"
"832/169.0971mz/2.02min",2.4071773229089,2.54219463180762,2.34919097116268,2.23849247843436,2.31793908981275,1.95573251903911,"832"
"833/160.0968mz/2.02min",2.01807746356943,2.58298554175022,3.64269706260357,2.91753745503758,2.56891178977904,2.83263191537266,"833"
"834/260.1604mz/2.05min",1.2010884521789,1.15335856200421,1.45260188797639,1.54023151007834,0.73392547789848,2.05904073479726,"834"
"836/262.1648mz/2.02min",-0.260890385481521,-0.259512231829198,2.45606938348802,1.81427094651481,1.45265473389249,-0.302193375652257,"836"
"839/100.0756mz/2.02min",2.28753498481123,2.45825525691127,3.57784714097839,2.84886255368925,2.45665667074168,2.72977389320411,"839"
"841/137.0458mz/2.03min",1.89238105345581,2.1092499305958,1.68348792495508,1.29610548881788,1.16512547395579,1.35526332708204,"841"
"844/218.0811mz/2.04min",1.95159127703404,2.11382724030111,1.95110458549413,1.90382493992304,2.02770602377355,2.20286559450619,"844"
"845/236.0917mz/2.04min",2.49066228197788,2.64404914587708,2.60961744964535,2.50871544267174,2.55601764880771,2.77308635163869,"845"
"847/227.1389mz/2.05min",1.69746621144361,2.21467410900652,2.07422918566732,1.39018384753544,1.57535211436728,0.642162126846521,"847"
"853/181.0971mz/2.05min",2.11946776531635,2.12796698809646,1.66160519649304,2.07261815725288,2.11362087609029,0.579827863138774,"853"
"854/199.1077mz/2.05min",3.5161879412492,3.56095490268667,3.00558742385139,3.49560437553531,3.58239998240824,2.55992493380999,"854"
"855/329.1341mz/2.07min",1.70321117017387,1.24992689613933,2.2063314171899,2.04677769437799,1.23246532855014,1.20723517794805,"855"
"859/220.0968mz/2.05min",2.34045573266472,2.45111806451925,2.49110189502826,2.3542083209149,2.34431615305492,2.36630290220417,"859"
"860/267.1339mz/2.05min",1.80939390091985,1.87184180817223,0.734025185085544,1.24714150713782,0.864111591025885,1.93298329700292,"860"
"864/230.1386mz/2.06min",-0.191173138473394,0.259142908372857,2.20486555506003,1.71057734104487,1.40838817481193,1.2145163441211,"864"
"866/189.1233mz/2.06min",2.51114813775685,2.7054972697799,2.48408358653648,2.53642372734098,2.47066320129739,2.92741958553032,"866"
"867/203.139mz/2.06min",1.79707144237311,1.95190610948314,1.81373406802338,2.20941037348092,2.37144461570186,2.67499253879876,"867"
"868/215.139mz/2.06min",3.21418388558171,3.30915047778029,3.70588198470359,3.45377443239083,3.4293308509361,2.77712414420822,"868"
"874/188.0376mz/2.06min",2.8150193969171,2.86101115044079,2.43785723766319,1.85130237330388,2.31719185164309,1.17916385930807,"874"
"884/247.1288mz/2.07min",2.01245241963331,2.14167280594398,2.18306448159416,1.83162986818871,1.60367022575968,1.861944405008,"884"
"894/192.063mz/2.09min",2.60607865931611,2.64737371711973,0.967106774658971,1.60045199650283,1.60550331175878,2.02211693166258,"894"
"895/295.1288mz/2.13min",2.11867859831672,2.15650697903979,2.25458472522111,1.94551162770274,1.94250502914209,2.06923391850033,"895"
"897/206.0422mz/2.08min",2.78334665838966,2.66435016886781,2.72992653533242,2.72325621757741,2.5767116793044,0.747699554160271,"897"
"898/184.0604mz/2.08min",3.3556992481455,3.5681813266603,3.40250863774936,2.94515487788366,3.10965683370329,1.36910610991825,"898"
"899/185.0636mz/2.08min",2.28466279240776,2.15937218160959,2.32566211280835,1.61234481339625,1.58822070019676,0.857427472329669,"899"
"900/201.087mz/2.08min",2.72184155630849,2.81243871499628,2.97466247787638,2.33555809277334,2.53679371816703,-0.185829286506787,"900"
"901/152.0706mz/2.09min",3.26013613513531,3.41437347009481,2.51164921851699,2.36749871266687,2.64803577851395,2.53599485254568,"901"
"907/153.0742mz/2.1min",2.10293139674788,2.21322845293305,0.339376886207177,0.613506180501468,1.25782782625894,1.25061337508845,"907"
"908/226.071mz/2.09min",2.41845507538042,2.57912743005185,2.65868184064755,3.02214278000011,2.98314082444848,2.17169125239356,"908"
