"","Filename","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp1_1_Run49.mzML","POS_TJGIp1_2_Run105.mzML","POS_TJGIp1_3_Run179.mzML"
"19","399/188.0706mz/2.21min","703947.5","922993.44","441937.72","487523.97","876207.4","838018.25"
"20","400/113.0597mz/2.22min","940789.6","444636.38","164390.31","905289.5","937636.2","1078310.9"
"21","405/245.1495mz/2.25min","768418.56","509280.06","347812.16","529896.1","567302.6","372819.4"
"22","406/267.1316mz/2.25min","1034247.4","626639.1","431292.25","740254.9","809979.25","774868.8"
"23","407/227.139mz/2.25min","217848.48","301012.78","243507.77","231730.78","359526.0","294088.16"
"24","408/215.1391mz/2.26min","893013.1","938326.3","906783.2","835259.44","1231800.4","1415836.5"
"25","409/285.1345mz/2.27min","401036.25","417917.3","438049.8","404027.47","569206.1","500758.8"
"26","410/270.1923mz/2.28min","3154053.2","2997062.0","2914346.8","3054626.5","3599942.5","3246841.8"
"27","413/231.1702mz/2.29min","3577227.8","4399265.5","1768226.1","3440293.2","5699540.5","3492956.8"
"28","414/254.1498mz/2.3min","817623.3","593159.1","564067.5","712704.6","762876.75","624526.06"
"29","415/185.071mz/2.3min","144291.08","276265.53","125850.01","225065.67","198870.81","110548.836"
"30","417/220.1191mz/2.31min","124246.305","89875.92","97301.57","126978.805","131893.9","112967.66"
"31","419/140.1434mz/2.33min","274539.8","270887.5","225363.38","229524.52","279584.1","141518.4"
"32","420/195.1129mz/2.33min","4022520.2","4228880.0","4311527.0","3430713.2","5165032.0","5813421.5"
"33","423/171.1128mz/2.34min","3383424.8","3620208.8","3757079.2","3071821.0","4639612.0","5323575.0"
"34","426/116.0706mz/2.34min","884011.3","1034218.94","439523.56","910366.9","1425003.4","938036.1"
"35","427/146.1175mz/2.35min","2343234.5","1928920.4","2272741.8","2483870.2","2955457.8","3574452.0"
"36","428/146.0601mz/2.35min","5429271.0","7267810.5","4426745.5","4916163.5","6160079.5","4787960.5"
"37","429/147.0633mz/2.35min","498898.53","666864.2","379591.97","442394.84","561142.1","385978.66"
"38","430/229.1184mz/2.36min","2472978.0","2108107.0","1938658.0","2213268.2","2607493.0","2077678.6"
"39","431/230.1579mz/2.36min","675004.75","1463927.5","594089.1","648347.44","2438613.5","1112191.9"
"40","434/229.1546mz/2.37min","12922668.0","14750199.0","6118693.0","12561933.0","21206772.0","11633369.0"
"41","436/182.0787mz/2.37min","189069.55","176389.12","210568.73","172010.0","222955.27","179070.55"
"42","437/160.0968mz/2.37min","440638.34","403381.8","397757.75","383686.5","537609.0","469416.75"
"43","439/200.0554mz/2.38min","442956.06","208904.12","742421.3","491586.75","453223.12","540321.4"
"44","440/145.0761mz/2.39min","241133.89","223794.03","222621.69","239704.17","303638.03","238927.73"
"45","441/296.1351mz/2.4min","1128710.6","798987.8","894123.44","1003872.75","1019953.94","789000.06"
"46","442/114.0914mz/2.4min","1454825.8","1231664.6","1433721.8","1284864.1","1240877.2","1354809.6"
"47","444/190.0499mz/2.41min","788092.9","722842.0","881778.1","737981.0","850944.8","874249.94"
"48","446/138.055mz/2.41min","692011.7","683682.8","673483.3","664380.2","797698.94","925474.94"
"49","447/261.1443mz/2.41min","1602788.1","1066808.6","1371593.2","1565475.4","1525975.4","1390312.1"
"50","448/283.1263mz/2.42min","1113035.6","744662.6","773327.0","1073730.9","1138777.8","862797.9"
"51","449/156.1019mz/2.43min","264953.9","212424.97","175272.75","183849.1","157685.86","215213.22"
"52","451/232.1735mz/2.4min","137974.42","183503.6","42009.16","148318.36","401976.97","167884.23"
"53","453/141.0546mz/2.46min","463991.66","341907.88","402706.4","841370.3","938806.7","328956.44"
"54","456/231.1702mz/2.46min","1354788.4","1667485.8","660314.25","1319825.1","2187098.2","1347093.1"
"55","457/229.1184mz/2.46min","1152212.8","986576.9","969446.25","1264454.9","1234500.1","1021603.25"
"56","458/185.071mz/2.47min","626283.1","939930.75","430592.72","958844.8","841507.75","427787.1"
"57","459/217.0972mz/2.47min","977353.0","513416.34","1502260.6","1270174.1","1242841.5","1474738.2"
"58","461/259.115mz/2.5min","136263.38","208081.7","50019.14","124692.55","179069.64","108638.555"
"59","463/205.0972mz/2.51min","285562.3","301027.72","273292.66","266443.62","397232.56","441089.28"
"60","464/172.0063mz/2.51min","477130.62","419753.94","310925.88","457589.62","571097.44","600817.6"
"61","465/138.055mz/2.49min","359227.16","348052.1","326007.78","302573.38","393951.12","487707.25"
"62","470/261.1232mz/2.53min","886098.7","1145650.6","697699.2","785861.1","1301427.1","1468549.4"
"63","473/167.0815mz/2.54min","3072909.2","3295394.8","2943476.8","2844718.0","3832035.8","3552741.5"
"64","475/120.0808mz/2.55min","245367.97","313193.25","162046.72","178934.52","307141.8","374799.8"
"65","477/180.1019mz/2.55min","837843.8","1019344.7","441340.0","681774.0","1019520.4","974653.1"
"66","478/147.0553mz/2.56min","856532.0","1244128.5","759045.0","805724.44","1018077.6","1027231.2"
"67","484/246.1699mz/2.57min","7546119.5","5569598.5","7187780.0","8796813.0","8420884.0","7938988.5"
"68","486/247.1076mz/2.57min","437258.16","466195.53","327483.44","417212.94","547559.5","409452.94"
"69","487/287.1598mz/2.59min","787019.56","691634.94","400399.38","1096712.1","1364045.2","868611.1"
"70","489/249.1232mz/2.6min","356498.94","243375.53","299643.16","308479.38","443157.4","437818.84"
"71","492/231.1202mz/2.61min","0.0","22953.455","136761.31","5046.1104","83542.88","3602.7397"
"72","493/245.1859mz/2.62min","2159339.8","2612254.8","945779.4","2251221.0","3652130.5","2102144.8"
"73","494/211.1441mz/2.61min","302427.25","418825.06","1920185.1","302873.34","692222.8","329885.78"
"74","495/246.189mz/2.62min","297558.12","360027.7","55911.46","277539.06","459307.6","132580.16"
"75","496/229.1546mz/2.62min","1860461.4","1984703.4","1528752.8","1855474.8","2382504.8","2153632.0"
"76","497/197.1285mz/2.62min","6243726.0","9634080.0","7679469.5","5547492.0","9165634.0","9931739.0"
"77","500/180.0655mz/2.63min","737293.25","647209.7","633424.56","736986.1","873453.9","693461.4"
"78","504/253.1157mz/2.65min","393380.8","157237.88","109273.15","202784.8","230948.05","137873.34"
"79","507/243.1338mz/2.65min","1657313.9","1471748.9","1360186.2","1545999.0","1805515.6","1523663.9"
"80","508/130.1591mz/2.65min","4536869.0","4149278.2","3103394.5","4877841.5","4067497.0","2534502.8"
"81","511/227.1389mz/2.65min","410605.38","581225.4","325382.5","448148.4","1163780.2","362866.9"
"82","515/202.1801mz/2.67min","121156.52","116500.46","108620.305","116084.81","129017.695","99098.22"
"83","516/120.0807mz/2.68min","172458.34","311901.16","175864.22","248078.64","332937.22","276431.6"
"84","517/241.1545mz/2.68min","537576.75","552207.44","811137.06","480045.6","824238.5","551417.06"
"85","522/86.0964mz/2.74min","500674.3","671661.3","601177.3","223924.38","559890.06","532908.9"
"86","523/132.1019mz/2.67min","1287601.0","1287098.6","902079.25","846660.0","945719.5","1224182.0"
"87","526/263.1388mz/2.7min","2789428.8","2863609.5","1673697.1","3110523.8","4609275.0","2765235.0"
"88","527/120.0655mz/2.67min","342722.66","446299.47","283294.0","236059.42","509947.16","261456.78"
"89","531/193.1699mz/2.72min","552601.3","477543.4","319012.56","602194.8","671502.4","311719.62"
"90","533/193.0972mz/2.71min","303337.0","196848.6","261522.0","1541087.0","1730719.8","660352.3"
"91","534/185.1284mz/2.71min","743528.94","1033478.0","736033.4","697109.3","704887.8","1210992.6"
"92","535/183.0916mz/2.72min","279630.25","480185.72","242923.64","298277.5","326270.44","284546.47"
"93","538/114.0913mz/2.73min","1785271.2","1766001.0","1707635.0","1750691.6","2231929.0","2116694.0"
"94","539/160.0968mz/2.73min","530751.1","618577.2","571005.9","525887.94","727637.8","775801.06"
"95","541/120.0444mz/2.74min","2382958.5","2415151.8","2231262.0","2805654.8","3480906.8","3047078.2"
"96","542/260.1028mz/2.73min","471749.06","546018.2","463081.34","449656.88","542529.94","503817.7"
"97","543/138.0549mz/2.74min","584896.94","673368.06","675584.1","744135.9","905620.25","1044658.4"
"98","544/210.0219mz/2.74min","654382.5","615571.75","577421.1","675725.5","827388.1","762630.2"
"99","546/259.165mz/2.74min","938122.94","748224.1","841327.94","1000110.06","1083079.2","930843.5"
"100","547/245.1858mz/2.74min","1787108.5","1977160.1","934440.6","1808834.1","2772935.2","1755295.0"
