row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-227-C4-a_Run314.mzML Peak area,NEG_D5-227-C4-b_Run317.mzML Peak area,NEG_D5-227-C4-c_Run320.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
404,668.6181854932619,7.7964934999999995,,,,,,,,,,,0.0,0.0,0.0,325896.25,131048.17,400592.38,
207,671.2879214941252,6.2532525,,,,,,,,,,,0.0,0.0,0.0,233972.44,219836.03,249598.16,
117,671.2884327471825,5.235589,,,,12.0,,,,,,,0.0,0.0,0.0,9207097.0,10904982.0,13314125.0,
538,675.675410754002,8.348711999999999,,,,,,,,,,,0.0,0.0,0.0,422496.22,199077.45,288511.2,
702,685.4354246886459,10.094956,,,,17.0,,,,,,,0.0,0.0,0.0,14116750.0,15361326.0,13868548.0,
733,686.476550106234,10.259578,,,,,,,,,,,282397.38,458728.2,805710.1,0.0,0.0,0.0,
541,686.4768200810119,8.364869,,,,,,,,,,,472892.62,438006.5,1365050.4,0.0,0.0,0.0,
83,689.2987457687535,4.503069,,,,,,,,,,,0.0,0.0,0.0,431136.62,553162.1,874201.06,
718,690.5060326357994,10.226673,,,,,,,,,,,0.0,0.0,0.0,355409.12,366437.78,380627.47,
491,690.5064403516354,8.207577,,,,,,,,,,,0.0,0.0,0.0,1408355.6,3554107.8,1716797.9,
676,693.4401941688113,9.173604,,,,15.0,,,,,,,726556.56,798235.06,838437.8,0.0,0.0,0.0,
185,697.2628922420737,6.1017194,,,,19.0,,,,,,,0.0,0.0,0.0,2269270.2,882939.06,1110335.6,
570,698.9107737656565,8.638377,,,,,,,,,,,1095855.5,1147905.9,1103201.9,0.0,0.0,0.0,
703,708.5107988655681,10.094956,,,,17.0,,,,,,,0.0,0.0,0.0,797242.3,764150.0,780993.2,
498,712.4884094890966,8.22265,,,,,,,,,,,0.0,0.0,0.0,185058.81,1524847.8,564535.9,
311,716.5220917223219,7.371391,,,,,,,,,,,0.0,0.0,0.0,1509334.6,258066.17,262936.12,
731,716.5227078149759,10.258181,,,,14.0,,,,,,,1028227.3,502579.6,524699.5,2491337.8,2931099.2,1060819.6,
544,716.5229192171361,8.349776,,,,,,,,,,,679466.56,353412.4,452978.12,242027.98,2342433.8,439808.1,
485,716.5237090585392,8.163695,,,,,,,,,,,3430191.2,310170.8,387154.38,0.0,0.0,0.0,
191,719.2449798451248,6.105232,,,,19.0,,,,,,,0.0,0.0,0.0,10464346.0,5666258.0,6753778.5,
704,726.4615888554732,10.094956,,,,17.0,,,,,,,0.0,0.0,0.0,1490331.4,1458831.4,1479277.5,
463,730.5377010511397,7.944832000000001,,,,,,,,,,,0.0,0.0,0.0,204582.55,2663547.5,203609.03,
700,736.5418309796329,10.093154,,,,,,,,,,,0.0,0.0,0.0,484503.8,445496.5,489708.22,
547,738.5037781420932,8.40622,,,,,,,,,,,0.0,0.0,0.0,189471.67,1407809.5,333868.6,
716,738.5037846431046,10.215806,,,,14.0,,,,,,,0.0,0.0,0.0,990230.25,1247813.9,1094689.1,
411,740.4044308812497,7.834749700000001,,,,,,,,,,,0.0,0.0,0.0,163949.23,519320.3,534845.44,
354,740.4044734195301,7.741695,,,,,,,,,,,0.0,0.0,0.0,376628.03,656183.7,731991.75,
699,743.615602587645,10.035182,,,,,,,,,,,0.0,0.0,0.0,1158102.0,1837562.8,1080965.8,
507,752.5196738067709,8.21725,,,,2.0,,,,,,,0.0,0.0,0.0,443000.44,664969.75,639587.6,
474,752.5196827051898,7.8985553,,,,45.0,,,,,,,0.0,0.0,0.0,824222.5,5045745.5,733279.56,
697,771.6468139894628,10.027153,,,,,,,,,,,0.0,0.0,0.0,1932172.8,3348006.2,1818407.0,
448,780.5510345435048,7.8752059999999995,,,,45.0,,,,,,,0.0,0.0,0.0,586630.3,524300.3,463874.03,
304,780.5510667585621,7.374962299999999,,,,27.0,,,,,,,0.0,0.0,0.0,497442.28,354461.75,409024.62,
384,782.5660656482981,7.769756299999999,,,,54.0,,,,,,,0.0,0.0,0.0,309090.8,267284.34,405387.88,
460,782.5661152843062,7.878798,,,,45.0,,,,,,,0.0,0.0,0.0,651856.5,663917.5,836470.9,
309,782.5661703537693,7.376751400000001,,,,27.0,,,,,,,0.0,0.0,0.0,462327.5,385619.3,619732.06,
466,785.3369426795517,7.8829484,,,,,,,,,,,97563.92,583981.25,591878.0,0.0,0.0,0.0,
461,808.5823127003488,7.878798,,,,45.0,,,,,,,0.0,0.0,0.0,482550.6,466998.12,620544.4,
462,810.5971516480876,7.873426400000001,,,,,,,,,,,0.0,0.0,0.0,667023.6,417331.88,445068.88,
667,823.6788475798435,8.975835,,,,,,,,,,,0.0,0.0,0.0,38034332.0,19843360.0,34571148.0,
502,825.6939595135651,8.21544,,,,,,,,,,,0.0,0.0,0.0,367237.78,503529.84,443980.25,
651,827.7095621789637,8.964788,,,,,,,,,,,0.0,0.0,0.0,2831852.0,0.0,3174166.8,
512,851.7096907886804,8.21725,,,,2.0,,,,,,,0.0,0.0,0.0,1856737.5,1333924.0,2629098.2,
660,851.7097523173774,8.968651,,,,46.0,,,,,,,0.0,0.0,0.0,35842640.0,47442770.0,43310576.0,
696,853.722853979632,10.018025,,,,,,,,,,,0.0,0.0,0.0,29267010.0,50672.434,31912024.0,
654,879.7404074441138,8.964788,,,,,,,,,,,0.0,0.0,0.0,1694077.5,0.0,2082753.4,
685,879.740791094875,9.633523,,,,,,,,,,,0.0,0.0,0.0,15525624.0,0.0,16684394.0,
149,887.3877564853099,5.677178,,,,5.0,,,,,,,0.0,0.0,0.0,1040328.06,1196454.2,1421480.6,
127,917.3812784436767,5.430351,,,,48.0,,,,,,,0.0,0.0,0.0,563541.94,682053.44,722467.9,
