ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
CTRL,EXP	 	 	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1583526.2833333334	1765030.9000000001	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"92","main.cluster index_upperinput":"92"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5612	0.5612	0	N/A	N/A	10045671.55	6	92	-1	 	6	-83.0294	-1	85.0294	10045671.55
CTRL,EXP	1.0	[M+H]+	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1115066.0666666667	1017895.0666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3835	0.3835	0	N/A	N/A	6398883.4	6	30	-1	84.02157	6	-83.0294	-1	85.0294	6398883.4
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	287677.6066666667	98743.98333333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"189","main.cluster index_upperinput":"189"}	This Node is a Singleton	N/A	N/A	N/A	 	3.1314	3.1314	0	N/A	N/A	1159264.77	6	189	-1	 	6	-83.0659	-1	85.0659	1159264.77
CTRL,EXP	 	 	7.0	0.0	0.0	0.0	0.0	0.0	0.0	989464.3633333333	901381.7666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44","main.cluster index_upperinput":"44"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3871	0.3871	0	N/A	N/A	5672538.390000001	6	44	-1	 	6	-85.0086	-1	87.0086	5672538.390000001
CTRL,EXP	 	 	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1479251.2333333334	1576722.7	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"83","main.cluster index_upperinput":"83"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5364	0.5364	0	N/A	N/A	9167921.799999999	6	83	-1	 	6	-85.0086	-1	87.0086	9167921.799999999
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	4614093.466666667	4555115.2	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"515","main.cluster index_upperinput":"515"}	This Node is a Singleton	N/A	N/A	N/A	 	9.9720	9.9720	0	N/A	N/A	27507626.0	6	515	-1	 	6	-87.0244	-1	89.0244	27507626.0
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	2841216.1666666665	2891100.6	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"514","main.cluster index_upperinput":"514"}	This Node is a Singleton	N/A	N/A	N/A	 	9.8166	9.8166	0	N/A	N/A	17196950.3	6	514	-1	 	6	-87.0244	-1	89.0244	17196950.3
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1338519.5866666667	1089894.3466666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"502","main.cluster index_upperinput":"502"}	This Node is a Singleton	N/A	N/A	N/A	 	8.9669	8.9669	0	N/A	N/A	7285241.8	6	502	-1	 	6	-87.0244	-1	89.0244	7285241.8
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	186007.1366666667	184722.16	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8","main.cluster index_upperinput":"8"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3404	0.3404	0	N/A	N/A	1112187.89	6	8	-1	 	6	-90.9280	-1	92.9280	1112187.89
CTRL,EXP	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	6952911.166666667	8770693.833333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=0df89d98248e44b7b7ad36af8277f171&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"562","main.cluster index_upperinput":"562"}	This Node is a Singleton	N/A	N/A	N/A	 	10.6212	10.6212	0	N/A	N/A	47170815.0	6	562	-1	 	6	-94.9601	-1	96.9601	47170815.0
