ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
EXP,CTRL	 	 	54.0	0.0	0.0	0.0	0.0	0.0	0.0	2049260.5333333332	2336801.1666666665	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1419","main.cluster index_upperinput":"1419"}	This Node is a Singleton	N/A	N/A	N/A	 	10.5963	10.5963	0	N/A	N/A	13158185.099999998	6	1419	-1	 	6	81.5205	1	81.5205	13158185.099999998
EXP,CTRL	7.0	[M-H2O+NH4]+	66.0	0.0	0.0	0.0	0.0	0.0	0.0	2353049.6666666665	2121425.4333333336	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"81","main.cluster index_upperinput":"81"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3710	0.3710	0	N/A	N/A	13423425.299999999	6	81	-1	86.03671999999997	6	86.0600	1	86.0600	13423425.299999999
EXP,CTRL	 	 	17.0	0.0	0.0	0.0	0.0	0.0	0.0	32740270.666666668	28496189.333333332	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"305","main.cluster index_upperinput":"305"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7567	0.7567	0	N/A	N/A	183709380.0	6	305	-1	 	6	86.0964	1	86.0964	183709380.0
EXP,CTRL	 	 	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2055213.7333333334	2069308.8	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11","main.cluster index_upperinput":"11"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3097	0.3097	0	N/A	N/A	12373567.6	6	11	-1	 	6	86.9927	1	86.9927	12373567.6
EXP,CTRL	7.0	[M+H]+	66.0	0.0	0.0	0.0	0.0	0.0	0.0	3311892.9	3392278.8666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"88","main.cluster index_upperinput":"88"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3718	0.3718	0	N/A	N/A	20112515.3	6	88	-1	86.03671999999997	6	87.0440	1	87.0440	20112515.3
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1027333.4	793386.14	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"301","main.cluster index_upperinput":"301"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7491	0.7491	0	N/A	N/A	5462158.62	6	301	-1	 	6	87.0997	1	87.0997	5462158.62
EXP,CTRL	 	 	6.0	0.0	0.0	0.0	0.0	0.0	0.0	257367.69333333333	258616.52666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13","main.cluster index_upperinput":"13"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3105	0.3105	0	N/A	N/A	1547952.66	6	13	-1	 	6	88.9902	1	88.9902	1547952.66
EXP,CTRL	 	 	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3840917.6333333333	3376373.7666666666	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1415","main.cluster index_upperinput":"1415"}	This Node is a Singleton	N/A	N/A	N/A	 	10.4617	10.4617	0	N/A	N/A	21651874.2	6	1415	-1	 	6	89.5067	1	89.5067	21651874.2
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1821170.5533333332	1790136.6666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1422","main.cluster index_upperinput":"1422"}	This Node is a Singleton	N/A	N/A	N/A	 	11.2571	11.2571	0	N/A	N/A	10833921.66	6	1422	-1	 	6	89.5067	1	89.5067	10833921.66
EXP,CTRL	 	 	66.0	0.0	0.0	0.0	0.0	0.0	0.0	2414612.6666666665	3400303.533333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cb467d051c7e4f45ab2940b3a62b0e19&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"130","main.cluster index_upperinput":"130"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3873	0.3873	0	N/A	N/A	17444748.599999998	6	130	-1	 	6	90.0549	1	90.0549	17444748.599999998
