ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
EXP,CTRL	10.0	[M-H2O+H]+	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1396810.2666666666	1098914.6333333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"443","main.cluster index_upperinput":"443"}	This Node is a Singleton	N/A	N/A	N/A	 	8.9689	8.9689	0	N/A	N/A	7487174.699999999	6	443	-1	101.9942	6	84.9905	0	84.9905	7487174.699999999
EXP,CTRL	2.0	[M+H]+	27.0	0.0	0.0	0.0	0.0	0.0	0.0	788068.0700000001	722609.4333333333	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45","main.cluster index_upperinput":"45"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3861	0.3861	0	N/A	N/A	4532032.51	6	45	-1	84.02145	6	-83.0293	-1	85.0293	4532032.51
EXP,CTRL	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	531431.7933333333	424340.2266666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74","main.cluster index_upperinput":"74"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5828	0.5828	0	N/A	N/A	2867316.06	6	74	-1	 	6	-83.0293	-1	85.0293	2867316.06
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	228361.65	96677.44566666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68","main.cluster index_upperinput":"68"}	This Node is a Singleton	N/A	N/A	N/A	 	0.4269	0.4269	0	N/A	N/A	975117.287	6	68	-1	 	6	-87.0243	-1	89.0243	975117.287
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	847921.5	988012.5	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"545","main.cluster index_upperinput":"545"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0958	11.0958	0	N/A	N/A	5507802.0	6	545	-1	 	6	-94.9601	-1	96.9601	5507802.0
EXP,CTRL	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	95731843.33333333	55055597.333333336	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16","main.cluster index_upperinput":"16"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3516	0.3516	0	N/A	N/A	452362322.0	6	16	-1	 	6	-94.9601	-1	96.9601	452362322.0
EXP,CTRL	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	15237289.333333334	16628749.333333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"26","main.cluster index_upperinput":"26"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3584	0.3584	0	N/A	N/A	95598116.0	6	26	-1	 	6	-94.9694	-1	96.9694	95598116.0
EXP,CTRL	 	 	27.0	0.0	0.0	0.0	0.0	0.0	0.0	4197773.933333334	2409216.8333333335	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14","main.cluster index_upperinput":"14"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3507	0.3507	0	N/A	N/A	19820972.3	6	14	-1	 	6	-96.9558	-1	98.9558	19820972.3
EXP,CTRL	 	 	38.0	0.0	0.0	0.0	0.0	0.0	0.0	53081430.666666664	66642546.666666664	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"395","main.cluster index_upperinput":"395"}	This Node is a Singleton	N/A	N/A	N/A	 	8.7946	8.7946	0	N/A	N/A	359171932.0	6	395	-1	 	6	-97.9258	-1	99.9258	359171932.0
EXP,CTRL	 	 	38.0	0.0	0.0	0.0	0.0	0.0	0.0	61380056.666666664	52430106.666666664	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d135743325834a86bed2ca1999740cb1&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"405","main.cluster index_upperinput":"405"}	This Node is a Singleton	N/A	N/A	N/A	 	8.8102	8.8102	0	N/A	N/A	341430490.0	6	405	-1	 	6	-98.9336	-1	100.9336	341430490.0
