"","filter","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp11_1_Run25.mzML","POS_TJGIp11_2_Run123.mzML","POS_TJGIp11_3_Run149.mzML"
"349/225.1097mz/2.54min",397420.73,613905.5,443153.4,304485.78,394992.4,399849.06,281063.56
"351/246.1699mz/2.55min",1716625.1,1438341,1138450,1080934.9,1994909.2,2404360.2,2127480.5
"353/130.1591mz/2.58min",534853.08,3744633,178284.36,178284.36,3286774.5,178284.36,891421.8
"354/245.1859mz/2.6min",147976.35,109859.61,110630.47,92178.73,199724,185322.23,187124.62
"355/169.0859mz/2.55min",181686.231,41281.062,8256.2124,8256.2124,322091.4,544386.44,489812.3
"358/405.1007mz/2.57min",1074319.05,307666.97,1128920.8,1275793.8,506359.12,1209965,1019717.3
"359/771.2481mz/2.57min",1172123.95,1069498.8,1085545.5,1194581.8,1404279.4,1589346.8,1149666.1
"360/793.23mz/2.57min",1807942.85,1574340.8,1778483.9,1933804,1837401.8,1989396.2,1707231.4
"361/386.1273mz/2.58min",537406.775,135564.78,405028.8,712930.1,669784.75,734472.4,388442.75
"362/202.1802mz/2.65min",138298.835,165587.67,132051.69,136155.72,173826.5,140441.95,131426.22
"364/231.1202mz/2.61min",105546.93,96936.07,402516.62,450779.06,53595.066,100543.81,110550.05
"365/181.086mz/2.63min",180411.77,60059.41,47845.746,79712.88,281110.66,554710.4,444452.44
"366/183.1017mz/2.62min",354449.125,623306.94,288645.78,273580.66,431556.9,394237.53,314660.72
"368/283.1749mz/2.62min",181557.4,291131.97,126411.66,126540.78,319209.88,236574.02,90013.88
"369/245.1859mz/2.65min",265851.005,459128.06,172183.3,202329.83,608820.7,253858.95,277843.06
"370/316.2117mz/2.67min",754921.275,877010.6,794296.56,752257.75,642115.06,757584.8,595732.4
"371/130.1591mz/2.63min",2442694.35,399698.78,2956908,3751335.8,2259046.5,2606843.2,2278545.5
"376/114.0914mz/2.72min",278362.225,295603.5,246469.36,268298.75,288425.7,353281.94,212550.62
"377/138.0551mz/2.72min",765611.35,610954.8,1080526.8,1130845.6,451586.72,815132.9,716089.8
"378/120.0445mz/2.72min",3009501.8,2459863,4159609,4328539,1920692.9,3138791.8,2880211.8
"379/245.186mz/2.76min",696512.175,212761.66,700329.1,692695.25,336113.25,768411.56,758160.44
"380/344.2278mz/2.78min",235601.81,389971.7,135761.78,134993.17,335441.84,376152.06,93788.67
"387/317.1706mz/2.85min",1248977.8,387205.53,972389.8,930216.6,2232559.8,1875042.1,1525565.8
"388/339.1526mz/2.85min",1329610.75,243144.8,1079069.4,971326.75,1745792.9,1936085.4,1580152.1
"390/428.2043mz/2.88min",217749.58,117402.266,217620.47,217878.69,271402.66,237075.95,206424.94
"391/215.1255mz/2.9min",448929.75,639027.9,615154.44,544103.9,333039.22,353755.6,338926.4
"393/251.1027mz/2.91min",408118.29,167954.45,412783.3,403453.28,359222,593953.3,503406.53
"394/393.2093mz/2.92min",79135.1925,86437.19,35876.863,148759.61,71833.195,388134.84,28285.773
"395/388.254mz/2.92min",242598.065,412532.97,95153.94,147756.88,337439.25,450258,101754.516
"396/215.1755mz/2.89min",566501.425,790865.06,724120.6,408882.25,202096.1,842377.1,193495.27
"400/212.1183mz/2.95min",133820.08,133820.08,133820.08,133820.08,133820.08,133820.08,669100.4
"403/170.1176mz/2.95min",619348,1143707.8,1003220.3,825454.5,413241.5,224171.58,243165.45
"404/210.1102mz/2.95min",712688.935,1148078.8,1186969.5,918378.4,506999.47,280390.38,272285.3
"405/428.2043mz/2.97min",1346891.15,879721.4,1344760.9,1221208,1890095.6,1635472.9,1349021.4
"407/120.0808mz/2.97min",200390.445,131713.84,132579.64,158335.75,242445.14,402139.72,295378.56
"408/450.1861mz/2.97min",188691.085,103759.04,147925.05,151173.33,387701.56,340374.34,226208.84
"411/155.0703mz/2.98min",435376.945,620197.94,1316972.9,1543103.5,209305.48,208875.95,250555.95
"412/412.2092mz/2.99min",171041.61,160273.88,200099.64,181809.34,217888,148875.8,138072.11
"413/271.115mz/3.09min",371583.015,206294.25,573502.6,348865.47,358288.03,404916,384878
"414/186.1125mz/3.09min",392264.225,237653.67,360256.7,424271.75,237734.12,562136.4,466380.6
"415/281.1594mz/3.02min",250158.15,120092.92,106042.24,108479.87,575444,408852.2,380223.38
"416/298.1859mz/3.02min",251469.915,183997.58,93594.32,81382.84,749335.9,376876.88,318942.25
"417/179.0704mz/3.04min",467338.055,41131.1,45446.797,108734.41,898114.25,874453.8,825941.7
"418/303.1413mz/3.03min",580555.19,133668.62,368192.66,384830.38,776280,1220986.2,1182590.4
"420/231.1703mz/2.99min",371638.95,156534.17,412004.12,425755.03,263380.28,438240.78,331273.78
"421/437.2355mz/3.04min",95668.7125,17020.043,110092.94,104844.125,61628.297,371033.66,86493.3
"422/432.28mz/3.04min",182249.105,359834.03,127074.02,90355.734,237424.19,425528.88,83454.06
"426/249.1595mz/3.07min",274206.5,459464.97,298302.38,250110.62,242207.75,641954.75,170765.8
"427/210.0737mz/3.06min",449778.795,318936.38,568650.6,608860.6,299850.34,439829.25,459728.34
"428/114.055mz/3.06min",303618.03,372128.5,341927.53,378720.88,245532.69,265308.53,233966.95
"429/142.0863mz/3.06min",474100.205,604984.9,509180.75,562535.3,384962.44,439019.66,369553.72
"431/188.0918mz/3.06min",732894.25,932429.5,776665.44,844840,585917.4,689123.06,562010.4
"432/219.1129mz/3.06min",256499.35,352725.3,559658.94,642998.25,112829.27,142841.45,160273.4
"434/261.1097mz/3.08min",421109.14,277666.9,928071.8,943931,106288.54,546153.56,296064.72
"435/240.1806mz/3.08min",9345611,24648038,13498619,12559696,6131526,4987476.5,4313499
"436/245.1359mz/3.08min",9817661,9619871,27615982,29707324,3496345.5,10015451,8858246
"438/147.1016mz/3.08min",540728.325,837494.56,825812.9,850057.1,203809.69,255643.75,228522.25
"439/268.2116mz/3.08min",153604.1875,104349.625,498661.44,442106.28,39034.42,191387,115821.375
"440/103.0754mz/3.08min",1308415.675,1985031.4,1977390.1,2013739.2,521740.38,639441.25,582633.8
"441/223.154mz/3.08min",4587978,8144471.5,6878766.5,6982858,2033203.4,2297189.5,2020766.9
"447/412.2092mz/3.1min",1126876.9,990968.3,1444257.4,1360155.8,1262785.5,840403.7,936233.1
"448/120.0808mz/3.12min",80810.515,54362.527,72584.086,73173.11,88447.92,150428.84,123285.42
"449/194.0813mz/3.13min",492087.267,35065.566,12045.127,39100.094,945074.44,1187320.9,1557866
"451/109.1012mz/3.14min",560573.98,722184.4,555626.56,648579.4,565521.4,432627.97,420393.78
"453/194.1152mz/3.14min",641912.865,1266361.2,796221.2,1111965.1,487604.53,299358.97,370216.16
"455/172.1332mz/3.15min",532080.045,1526660.6,476312.84,765657.7,587847.25,232223,268365.06
"458/260.0892mz/3.16min",111339.2915,15667.813,3323.3462,15351.621,207010.77,242185.44,312180.28
"459/238.1074mz/3.16min",367786.69,89795.94,46962.78,73093.32,645777.44,704390.06,833246.94
"460/183.1017mz/3.16min",243655.875,94085.47,3309.768,661.9536,400829.9,393226.28,440609.03
"462/181.086mz/3.18min",103668.895,13355.9,2671.18,2671.18,196872.28,193981.89,227121.75
"463/253.1046mz/3.16min",101958.12,17023.63,3835.4155,3489.2444,186892.61,327443.44,436106.4
"464/269.0896mz/3.2min",218283.035,171044.14,311951.06,287119,167244.67,257827.73,178738.34
"465/247.1077mz/3.2min",1095816.125,1016043.75,1403087.2,1328729.1,860055.3,1175588.5,848654
"467/251.1026mz/3.21min",284140,228594.64,358240.1,354817.1,208747.22,295242.22,273037.78
"470/118.0651mz/3.25min",414869.13,314924.12,377962.47,386135.6,443602.66,486609.3,460919.94
"471/164.0706mz/3.24min",251269.775,119927.32,216844.48,229691.3,272848.25,459141.28,410760.2
"472/182.0813mz/3.24min",1208328.8,650780.56,1104357.8,1121868.5,1294789.1,2313565,1916761.9
"475/284.2067mz/3.27min",3706250.65,10578400,6193035,5825764.5,1586736.8,1565960.8,1218809.6
"476/103.0754mz/3.27min",151572.757,243595.92,341012.1,348278.88,26628.592,59549.594,42704.312
"477/147.1016mz/3.27min",104890.442,168259.2,243612.02,249738.9,10516.767,41521.684,29528.252
"478/267.1801mz/3.27min",735490.075,1146126.4,1455278.6,1505080,155896.81,324853.75,246556.6
"479/289.162mz/3.27min",1908167.55,2389022.5,8008495.5,9561840,521588.8,1427312.6,1197662.4
"481/245.1377mz/3.3min",1096410.4,912120,1280700.8,565731.25,565110.4,2296822.5,1860502.2
"482/227.1278mz/3.29min",154368.53,429087.06,79600.82,68105.99,183388.1,162665.9,146071.16
"483/146.0601mz/3.28min",396517.4,392434.8,342876.88,386974.22,400600,613238.75,489932
"484/285.1308mz/3.29min",322557.75,114972.98,115287.766,869745.6,386387.16,328627.7,316487.8
"486/440.2178mz/3.28min",33563.4,11187.8,11187.8,11187.8,95373.7,55939,118789.766
"487/215.1259mz/3.27min",49803.5665,61642.508,294998.66,333013.56,3816.9248,8032.8867,37964.625
"488/245.1859mz/3.26min",389927.765,248104.22,422889.12,478749.47,307206.3,410860.25,368995.28
"489/200.0974mz/3.3min",98620.182,164366.97,498894.22,583003.25,32873.394,32873.394,32873.394
"490/179.0703mz/3.3min",68412.4475,74835.836,71389.79,98817.99,52310.438,61027.6,65435.105
"491/87.0442mz/3.3min",865639.1475,2501364,1678397.4,1744242,52880.895,10522.808,28812.621
"492/177.1122mz/3.3min",344372.46,1097636.2,573954.1,582042.5,114790.82,114790.82,114790.82
"493/199.0941mz/3.3min",1154456.75,2144506.8,5972365,7008861,69139.625,69456.97,164406.7
"497/448.1971mz/3.35min",159831.63,161016.28,158646.98,418328.06,95314.266,119750.05,174560.44
"498/195.0653mz/3.35min",171627.9115,15478.823,3095.7646,3095.7646,327777,442052.75,437733.06
"499/147.0805mz/3.36min",223548.84,198937.72,375875.8,345680.16,208997.23,101533.06,238100.45
"500/165.0911mz/3.36min",207373.89,215334.06,91231.98,134709.86,221321.9,199413.72,240214.7
"501/294.1334mz/3.36min",82389.36,27463.12,27463.12,27463.12,138255.11,137315.6,164866.23
"502/316.116mz/3.36min",73262.367,18836.834,3767.3668,3767.3668,127687.9,132987.95,141040.97
"504/227.1278mz/3.36min",1214011.77,772191.75,784784.44,766933.94,2093250.8,1793884.9,1643239.1
"505/285.1308mz/3.36min",2495907.6,1314347.8,1620793.2,1560354.9,3371022,3661799.2,3415289.5
"506/245.1383mz/3.36min",2136669.55,1470129,1817354.6,1193309.5,4393954.5,2455984.5,3455405.8
"507/171.5649mz/3.37min",244818.705,103898.31,220260.31,227043.94,262593.47,371797.3,338279.16
"508/291.0497mz/3.38min",60259.8383,3351.087,3363.0566,670.2174,117156.62,195863,186934.47
"509/271.0788mz/3.39min",173275.068,57758.356,57758.356,57758.356,328550.16,419048.72,288791.78
"510/440.3117mz/3.39min",46013.447,185736.1,142265.66,59036.23,32990.664,29504.676,5900.9352
"513/265.1414mz/3.41min",50768.83175,98382.516,150580.12,169865.3,631.0295,631.0295,3155.1475
"514/462.6739mz/3.42min",430104.11,337960.47,808599.4,808913,368683.1,455045.16,405163.06
"515/946.3231mz/3.43min",303923.36,300704.25,317430.75,307142.47,158121.98,350601.4,283426.84
"517/199.1442mz/3.44min",506155.81,402639.62,193041.83,186946.16,931552.9,609672,674944.9
"521/273.1671mz/3.45min",538812.155,668929.5,544900.06,427806.4,563305.94,532724.25,438956.84
"522/243.0877mz/3.45min",179415.3,239959.27,166352.72,190337.52,288309.4,168493.08,146629.61
"523/125.0961mz/3.45min",199189.28,160574.69,172326.6,177306,265338.3,221072.56,286064.72
"524/105.0699mz/3.45min",293206.345,334054.03,554116.75,562311.5,182592.58,252358.66,219466.7
"525/164.1071mz/3.45min",1016757.975,1218127.2,1857517.8,1914666.8,625307.94,815388.75,683623.44
"526/155.0598mz/3.45min",285535.345,205837.4,291792.44,279278.25,261361.98,303806.2,353592.12
"527/171.1016mz/3.45min",225429.755,61003.914,166620.39,83715.86,317837.4,284239.12,382845.47
"528/375.1913mz/3.46min",28960.8024,9653.6008,9653.6008,9653.6008,48268.004,163414.27,120149.22
"531/230.1176mz/3.47min",483997.67,352051.84,321131.3,282917.1,835892.25,615943.5,680788.5
"532/207.1592mz/3.49min",127990.596,32031.172,6406.2344,6406.2344,781050.4,223950.02,225058.03
"533/267.1568mz/3.48min",174690.095,287906.88,161550.77,187829.42,83504.87,395633.94,98844.95
"536/228.2322mz/3.48min",47486.756,256864.25,47486.756,47486.756,237433.78,47486.756,47486.756
"537/207.0628mz/3.49min",155943.785,171686.88,809820.1,883909.2,80149.766,115351.5,140200.69
"538/185.0809mz/3.49min",779880.9,1139599.5,1223288.6,1182665.6,420162.3,267412.8,209720.12
"539/269.1359mz/3.5min",347133.345,360662.34,329812.47,350354.16,462458.7,310779.28,343912.53
"542/229.1422mz/3.51min",1369603.8,508894.6,480827.22,475961.9,2791004,2511946,2230313
"544/455.205mz/3.51min",177765.095,89669.11,178599.3,176930.89,163917.44,220599.78,191445.38
"545/439.1919mz/3.51min",904750.12,347447.6,1064453,918483.3,801554,959846.25,891016.94
"546/877.377mz/3.52min",427244.22,357610.12,472788,381700.44,577141,537794.25,226173.92
"547/899.359mz/3.52min",1589309.55,1077664.9,1792621.1,1641518.9,1582957,1595662.1,1399784.8
"548/267.1569mz/3.52min",375396.98,413028.9,670489.6,694031.2,255145.52,97514.12,337765.06
"550/185.1148mz/3.53min",448525.02,333462.22,703486.3,688020.94,381075.47,385587.1,511462.94
"551/179.0703mz/3.53min",351552.015,452340.25,509075.88,687321.75,216617.36,248123.5,250763.78
"553/163.1329mz/3.54min",138492.305,395944.34,152160.44,124824.17,271820.4,96612.64,112945.7
"555/231.1702mz/3.55min",146715.788,733578.94,146715.788,146715.788,913623.3,146715.788,146715.788
"556/245.1364mz/3.56min",18376.288,15530.326,102796.85,225320.52,21222.25,6489.8945,4501.1543
"557/468.2355mz/3.59min",83480.668,123896.65,80868.07,65353.285,86093.266,92299.484,75373.484
"558/232.1736mz/3.6min",3440.4707,62805.36,646.82314,646.82314,83464.43,3234.1157,3646.8257
"559/186.1489mz/3.58min",122247.71,447544.22,106979.67,133256.53,289475,111238.89,94644.984
"562/469.6817mz/3.6min",580076.13,111369.84,683915.5,571975.7,507019.9,789086.1,588176.56
"563/960.3385mz/3.6min",751524.53,146332.86,835839.6,724097.4,736844.56,950629.75,766204.5
"564/938.3567mz/3.6min",225961.275,100872.88,221694.33,176488.86,403659.34,334825.16,230228.22
"565/229.1433mz/3.6min",2949059.35,3477090.5,3085855.2,2580493.8,4584744.5,2812263.5,2770344.2
"566/269.1359mz/3.61min",2463435.85,2488001.5,2438870.2,2399549.5,2754359.5,1919549.6,2643274.8
"569/228.2323mz/3.6min",176060.74,29863.51,183672.42,201039.48,149317.55,169605.6,182515.88
"570/207.0992mz/3.62min",582881.55,165246.81,730313,703473.8,290243.38,634256.7,531506.4
"572/167.1067mz/3.62min",660899.2,386247.94,719101.4,662354.1,526684.5,746888.25,659444.3
"573/195.0653mz/3.63min",83251.962,27750.654,27750.654,27750.654,138753.27,300138.84,240990.58
"574/928.3123mz/3.64min",1256120,999082.5,1772899.4,1647962,1192980,1319260,1025140.5
"575/453.6686mz/3.64min",533219.525,307041.66,888870.4,850574.9,450333.44,598741.25,467697.8
"577/586.1681mz/3.68min",105357.918,35119.306,35119.306,35119.306,175596.53,382076.62,380396.84
"578/159.1169mz/3.65min",160787.57,175806.83,403252.47,420848.94,118788.695,62874.234,145768.31
"579/177.1274mz/3.65min",1104810.97,1161418,1949836.5,2210381.8,852289.94,1048203.94,986933.4
"580/906.3303mz/3.64min",291895.94,298142.72,332903.62,278685.44,343350.5,285649.16,205371.5
"581/158.154mz/3.67min",208326.46,32047.212,243084.06,317136.56,173568.86,272476.94,160236.06
"586/142.0414mz/3.67min",149498.34,183232.42,456218,501676.2,51965.836,115764.26,90777.38
"587/468.2355mz/3.67min",584697.47,294481.1,607303.5,562091.44,631643.8,641965,536638.25
"589/510.2598mz/3.67min",424769.1,141589.7,141589.7,141589.7,707948.5,1492366.1,1101642.6
"590/163.0753mz/3.68min",2650272.85,4226938.5,4041869.2,3575648.5,1393726,1724897.2,1540124.9
"592/150.0571mz/3.68min",161154.525,150161.69,435836.7,436584.22,74112.96,112174.37,172147.36
"594/161.565mz/3.68min",451877.685,464539.12,1190850.6,1218922.8,260600.08,416616.75,439216.25
"595/161.0962mz/3.69min",10254800.75,12557463,17309730,16291437,6266299.5,7451877,7952138.5
"596/162.0666mz/3.69min",65472.7975,66275.2,215037.12,210327.16,29008.604,58720.508,64670.395
"597/162.0994mz/3.69min",1162739.52,1434094.1,1998962.5,1896994.6,730554.3,853696.6,891384.94
"598/276.1228mz/3.69min",168995.958,31901.576,23438.602,27794.137,314610.25,306090.34,404632.7
"599/179.1066mz/3.69min",349493.625,539089.06,647763.6,593730.1,159898.19,153496.11,83666.734
"601/294.1333mz/3.69min",2375734.32,642691.44,509388.03,612502.4,4108777.2,4491792.5,5204420
"602/231.1702mz/3.68min",288733.585,20470.3968,272062.2,305404.97,102351.984,573567.8,623681.7
"603/316.1153mz/3.69min",428317.1475,118880.625,98196.84,124501.195,732133.1,883545.06,1085917.9
"604/207.5705mz/3.69min",145829.9685,20659.014,32497.334,56663.957,234995.98,370538.06,417482.5
"606/461.2967mz/3.76min",736734.675,628549.1,484585.38,344148.75,844920.25,1062030.6,1251558.8
"607/116.0528mz/3.7min",438356.705,1471848.9,787424.4,943821.56,70441.21,89289.01,21944.46
"608/198.1489mz/3.7min",170250.468,600278.7,276483.94,360183.34,64016.996,42374.05,30291.668
"609/218.028mz/3.7min",419376.85,698190,1525410.4,2141472,33156.39,140563.7,40831.414
"610/88.0216mz/3.7min",107896.0449,415053.3,212226.08,243793.14,713.20196,3566.0098,713.20196
"614/540.2704mz/3.77min",485967.36,161989.12,161989.12,161989.12,917684.06,809945.6,845147.5
"615/517.2179mz/3.72min",135589.314,45196.438,45196.438,45196.438,225982.19,448872.62,437875.53
"616/233.0784mz/3.72min",734002.2,706730.8,1048135.4,761273.6,627359.56,802365.44,568969.5
"617/149.0598mz/3.72min",591142.03,873878.2,567265.56,519634.47,729880,615018.5,549381.7
"618/652.2862mz/3.77min",83851.482,27950.494,27950.494,27950.494,228221.22,139752.47,301326.78
"619/211.0966mz/3.73min",87774.41,153398.55,98158.086,35176.438,167108.38,77390.734,48143.766
"620/207.0991mz/3.74min",94572.387,55749.5,143906.19,144690.12,44952.18,96796.414,92348.36
"621/167.1067mz/3.74min",200613.2,102369.016,217479.88,200740.23,208022.47,200486.17,142254.44
"622/720.3489mz/3.76min",695652.452,30960.404,6192.0808,6192.0808,2963404.5,1360344.5,3831511
"624/158.1541mz/3.71min",85777.995,339266.47,83910.08,43328.117,360402.25,71370.45,87645.91
"627/317.2068mz/3.84min",175905.46,167803,16472.896,21919.64,494446.72,184007.92,239304.8
"629/473.1805mz/3.79min",351203.795,485519.53,468278.12,595396.94,212536.28,227756.5,234129.47
"630/334.092mz/3.8min",126102.93,21510.63,4302.126,4302.126,238398.53,230695.23,352735.03
"631/202.1803mz/3.8min",35910.888,83293.43,59851.48,76991.08,11970.296,11970.296,11970.296
"632/374.2647mz/3.79min",266551.905,6188.9854,241555.28,185251.33,291548.53,416090.8,475383.22
"633/540.2703mz/3.81min",67645.746,22548.582,22548.582,22548.582,112742.91,1396306.4,1405541.6
"635/584.2966mz/3.82min",459497.52,153165.84,153165.84,153165.84,765829.2,1836782.6,1586178.8
"636/652.2861mz/3.84min",157203.696,52401.232,52401.232,52401.232,262006.16,455327.03,635394
"637/445.3018mz/3.81min",179067.075,34595.008,141567.4,104942.92,216566.75,378579.78,452394.12
"638/286.1049mz/3.84min",134026.9665,49689.043,9937.8086,9937.8086,218364.89,387683.84,393906.4
"639/196.0605mz/3.84min",807618.2,199771.5,39954.3,39954.3,1415464.9,1959323.5,1966147.9
"641/720.3491mz/3.84min",1627721.756,43208.312,8641.6624,8641.6624,3212235.2,4099420.8,5092576
"642/178.0499mz/3.84min",203630.9075,23166.535,4633.307,4633.307,384095.28,616155.7,623269.1
"645/330.131mz/3.85min",133709.35,53227.56,10645.512,10645.512,214191.14,288083.75,359075.28
"646/222.0761mz/3.85min",775417.075,167111.55,1270.5164,6352.582,1383722.6,1565799.9,1935545
"647/319.0447mz/3.87min",483997.6985,7544.6523,1508.93046,9966.647,1526710,958028.75,1799678.8
"648/473.1805mz/3.87min",433961.14,710513,596197.9,715956.1,271724.38,221865.31,223463.5
"649/282.0971mz/3.87min",174532.733,36332.906,7266.5812,7266.5812,315665.22,312732.56,409200.66
"651/519.2412mz/3.87min",253521.335,254064.31,481107.06,512602.62,209482.22,213641.94,252978.36
"652/514.2858mz/3.87min",200624.2,708235.8,209159.78,192088.62,297305.1,136238.27,102575.164
"653/446.1443mz/3.88min",27272.874,9090.958,9090.958,9090.958,45454.79,180644.05,514633.3
"654/517.2177mz/3.88min",128944.77,42981.59,42981.59,42981.59,214907.95,415240.28,427035.97
"656/586.1682mz/3.93min",52551.318,17517.106,17517.106,17517.106,87585.53,283716.03,306320.8
"657/389.0865mz/3.89min",322868.94,107622.98,107622.98,107622.98,538114.9,1025802.75,638092.1
"658/752.375mz/3.89min",333191.25,111063.75,111063.75,111063.75,555318.75,933135.7,793804.06
"659/371.076mz/3.89min",470004.858,20822.416,4164.4832,4164.4832,919187.3,1571130,1119645.6
"660/570.34mz/3.91min",367625.46,221245.05,236435.22,163798.5,546450.4,681782.44,498815.7
"662/526.2547mz/3.92min",979154.52,326384.84,326384.84,326384.84,1631924.2,2041905.4,1725017.1
"663/318.6263mz/3.92min",189252.67,162770.05,358421.8,377400.88,156032.72,213146.61,165358.73
"664/540.2704mz/3.87min",72345.702,24115.234,24115.234,24115.234,120576.17,249235.38,243074.61
"665/598.2986mz/3.92min",1112961.4,1070542.9,1129330.4,1161571,1096592.4,1181559.8,902389.7
"667/652.2862mz/3.91min",163246.8,54415.6,54415.6,54415.6,272078,534974.4,571642.06
"668/297.1672mz/3.94min",70232.96,63388.484,183806.89,153796.17,65298.254,71135.61,69330.31
"669/720.349mz/3.92min",1907643.3,635881.1,635881.1,635881.1,3179405.5,4212584.5,4367893.5
"671/474.1658mz/3.95min",103664.232,34554.744,34554.744,34554.744,172773.72,465807.44,480874.5
"673/125.0961mz/3.96min",149546.87,136979.19,131826.17,137452.1,194714.33,228172.69,161641.64
"677/398.2385mz/3.96min",674.16328,89340.086,3370.8164,674.16328,674.16328,674.16328,674.16328
"678/133.1012mz/3.97min",245533.27,284106.2,311622.34,335225.1,206960.34,138407.98,143128.86
"679/191.1041mz/3.98min",206611.09,116330.97,676408.4,928115.3,124629.03,208024.58,205197.6
"680/291.0498mz/3.98min",233414.94,73133.88,87041.78,77851.85,379788.1,652211.56,642667.44
"681/446.1443mz/3.95min",59992.554,19997.518,19997.518,19997.518,206604.16,99987.59,260900.97
"682/432.1651mz/3.98min",294608.163,55746.926,11149.3852,11149.3852,533469.4,714589.9,815419.1
"683/500.2276mz/3.98min",36136.137,12045.379,12045.379,12045.379,60226.895,82736.375,95162.164
"684/522.2099mz/3.99min",44732.0016,14910.6672,14910.6672,14910.6672,74553.336,89486.66,121504.58
"686/233.1536mz/4.0min",101602.17,228009.97,90635.05,106438.82,192849.5,96765.52,27696.648
"688/120.0444mz/4.0min",120355.915,53740.32,124776.38,80947.836,115935.45,157899.5,171332.66
"690/227.1278mz/4.0min",85871.8425,139287.39,65558.92,64411.504,219701.69,87222.06,84521.625
"691/508.244mz/4.01min",333301.2,111100.4,111100.4,111100.4,555502,954844.7,795955.6
"692/357.1518mz/4.01min",246780.285,177007.77,409351.53,375591.4,204754.89,238740.8,254819.77
"693/352.1964mz/4.01min",120064.655,363199.97,131667.8,103055.08,301004.03,108461.51,97012.57
"695/186.1489mz/4.02min",79464.252,108427.33,99853.02,107594.78,59075.484,47065.688,54766.227
