Filename,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML,NEG_D5-211-C4-a_Run182.mzML,NEG_D5-211-C4-b_Run185.mzML,NEG_D5-211-C4-c_Run188.mzML
74/255.0544mz/4.36min,429370.25,324965.4,696547.7,0.0,0.0,0.0
75/266.1726mz/4.37min,88478.78,83416.31,90807.68,0.0,0.0,0.0
76/226.1801mz/4.37min,138396.81,117282.11,127039.375,0.0,0.0,0.0
78/236.162mz/4.45min,82167.91,66461.484,77752.49,0.0,0.0,0.0
80/689.2987mz/4.5min,553162.1,431136.62,874201.06,0.0,0.0,0.0
81/433.2067mz/4.54min,5378270.0,4720300.0,8173895.5,0.0,0.0,0.0
82/450.2335mz/4.54min,2713164.2,2280884.2,3885283.5,0.0,0.0,0.0
83/455.1886mz/4.54min,36426240.0,33078956.0,46258470.0,0.0,0.0,0.0
84/236.0805mz/4.54min,2251770.5,2062183.1,3239293.5,0.0,0.0,0.0
86/244.0667mz/4.55min,392515.88,343792.88,535368.5,0.0,0.0,0.0
88/295.9538mz/4.68min,0.0,0.0,0.0,424768.38,452708.62,473937.25
89/297.9517mz/4.68min,0.0,0.0,0.0,412087.94,436630.38,459434.78
90/469.109mz/4.69min,404024.0,341365.66,429135.84,0.0,0.0,0.0
91/227.9666mz/4.69min,0.0,0.0,0.0,1887606.0,1988103.5,2066334.1
92/211.9707mz/4.69min,3885960.8,4098365.8,4073209.0,0.0,0.0,0.0
94/229.9813mz/4.69min,8713632.0,9201769.0,9118387.0,0.0,0.0,0.0
95/231.9791mz/4.69min,8553489.0,9007000.0,8944106.0,0.0,0.0,0.0
96/232.9823mz/4.69min,706129.5,762901.06,750166.3,0.0,0.0,0.0
97/230.9845mz/4.69min,722326.3,755746.25,758790.56,0.0,0.0,0.0
98/447.127mz/4.69min,489896.84,396407.16,514181.6,0.0,0.0,0.0
99/247.0883mz/4.7min,456514.1,474250.84,599881.7,0.0,0.0,0.0
100/269.0701mz/4.71min,416761.0,436035.22,552757.1,0.0,0.0,0.0
101/568.2963mz/4.73min,768481.94,756033.0,653115.9,0.0,0.0,0.0
102/573.2517mz/4.73min,4522530.0,4588901.5,4186200.5,0.0,0.0,0.0
103/228.1959mz/4.82min,216914.27,135601.77,210690.34,0.0,0.0,0.0
104/250.1777mz/4.82min,560718.4,393789.3,574866.4,0.0,0.0,0.0
105/270.1464mz/4.85min,496937.72,353035.2,666895.4,0.0,0.0,0.0
107/448.2032mz/4.9min,95138.88,83090.31,121074.984,0.0,0.0,0.0
108/426.9677mz/5.07min,0.0,0.0,0.0,6722669.5,5595974.0,5739087.5
110/344.1301mz/5.23min,716908.6,616682.4,1003180.8,0.0,0.0,0.0
111/649.3063mz/5.23min,1071198.9,881551.06,1451975.6,0.0,0.0,0.0
112/666.333mz/5.23min,998123.44,802883.44,1186714.6,0.0,0.0,0.0
113/671.2884mz/5.24min,10904982.0,9207097.0,13314125.0,0.0,0.0,0.0
114/318.3mz/5.24min,2385896.0,2681978.2,2260510.0,0.0,0.0,0.0
116/203.062mz/5.28min,368459.94,289328.8,399944.6,0.0,0.0,0.0
117/298.2739mz/5.3min,593503.06,598996.5,555201.94,0.0,0.0,0.0
118/256.2998mz/5.42min,11307937.0,11312143.0,11063268.0,0.0,0.0,0.0
119/264.092mz/5.43min,458984.72,398626.7,472174.56,0.0,0.0,0.0
120/284.6053mz/5.43min,601384.6,552727.4,640882.44,0.0,0.0,0.0
121/448.2033mz/5.43min,7044495.5,6236443.5,7188043.0,0.0,0.0,0.0
122/470.1853mz/5.43min,12976840.0,11808889.0,13135237.0,0.0,0.0,0.0
123/917.3813mz/5.43min,682053.44,563541.94,722467.9,0.0,0.0,0.0
124/304.2997mz/5.46min,420237.8,1600779.4,781189.0,0.0,0.0,0.0
125/284.2946mz/5.48min,122752.555,143970.66,93965.07,0.0,0.0,0.0
126/302.3052mz/5.48min,4338535.0,4959930.0,3558313.5,0.0,0.0,0.0
127/303.3085mz/5.48min,842388.94,950029.44,679248.75,0.0,0.0,0.0
129/322.2713mz/5.58min,458712.03,531342.1,355391.0,0.0,0.0,0.0
130/437.193mz/5.58min,2009082.9,2349523.8,2140853.8,0.0,0.0,0.0
131/300.2896mz/5.58min,23287200.0,25048578.0,17675370.0,0.0,0.0,0.0
132/344.3157mz/5.61min,1565503.1,1719950.9,1235153.4,0.0,0.0,0.0
133/195.1016mz/5.61min,763165.75,753661.0,792258.3,0.0,0.0,0.0
135/347.3347mz/5.65min,972210.75,1045634.9,693086.06,0.0,0.0,0.0
136/346.3313mz/5.66min,4567720.0,4998122.5,4014102.8,0.0,0.0,0.0
137/105.0335mz/5.68min,1846915.0,2467678.5,2597630.5,0.0,0.0,0.0
138/118.0651mz/5.68min,832281.06,1088992.5,1140044.9,0.0,0.0,0.0
139/225.091mz/5.68min,1899133.2,2506728.2,2575933.2,0.0,0.0,0.0
140/279.0991mz/5.68min,15139993.0,19929360.0,20734506.0,0.0,0.0,0.0
141/320.1255mz/5.68min,1905326.9,2570896.2,2744408.2,0.0,0.0,0.0
142/535.2088mz/5.68min,541581.44,869413.3,919714.56,0.0,0.0,0.0
144/211.0754mz/5.68min,1131671.8,1541299.8,1620104.2,0.0,0.0,0.0
145/887.3878mz/5.68min,1196454.2,1040328.06,1421480.6,0.0,0.0,0.0
146/377.1662mz/5.72min,1376944.8,1170561.6,1339226.5,0.0,0.0,0.0
147/399.1482mz/5.73min,3258261.8,2931925.0,3253686.2,0.0,0.0,0.0
148/284.2946mz/5.75min,577704.06,687102.5,558324.5,0.0,0.0,0.0
149/344.3157mz/5.77min,676021.5,770903.5,717970.06,0.0,0.0,0.0
150/314.3051mz/5.79min,476036.06,518330.34,406002.38,0.0,0.0,0.0
151/402.3574mz/5.81min,139989.27,311782.38,359235.12,0.0,0.0,0.0
152/517.2518mz/5.81min,538624.25,740317.6,575078.3,0.0,0.0,0.0
153/339.1118mz/5.83min,547895.56,725215.44,619556.4,0.0,0.0,0.0
154/147.0805mz/5.83min,233216.47,295731.25,255060.53,0.0,0.0,0.0
155/631.3266mz/5.88min,1050586.8,821282.8,1042287.9,0.0,0.0,0.0
156/332.331mz/5.88min,179873.08,678632.56,343547.97,0.0,0.0,0.0
157/330.3364mz/5.89min,1416246.5,1549509.8,1088510.6,0.0,0.0,0.0
158/371.1167mz/5.91min,120014.67,84054.51,121271.25,0.0,0.0,0.0
160/291.0778mz/5.95min,478262.47,501012.03,493525.06,0.0,0.0,0.0
161/449.1847mz/5.95min,517060.9,571628.44,560082.3,0.0,0.0,0.0
163/328.3208mz/5.99min,12168890.0,12757800.0,10163997.0,0.0,0.0,0.0
164/400.1797mz/5.99min,391462.44,288788.03,393096.47,0.0,0.0,0.0
165/337.1712mz/5.99min,2623870.0,1889774.9,2594750.2,0.0,0.0,0.0
166/359.1532mz/5.99min,1600124.2,1198200.2,1627965.5,0.0,0.0,0.0
167/629.3109mz/5.99min,434086.2,271733.2,435374.4,0.0,0.0,0.0
168/354.2847mz/6.0min,389500.53,460759.3,445157.3,0.0,0.0,0.0
169/359.2401mz/6.0min,775073.0,949466.8,942602.25,0.0,0.0,0.0
170/563.2381mz/6.01min,384757.25,374614.94,464846.44,0.0,0.0,0.0
171/372.347mz/6.04min,3556494.8,3996401.8,2820518.8,0.0,0.0,0.0
172/532.2585mz/6.07min,517858.97,339406.1,506841.6,0.0,0.0,0.0
175/119.0856mz/6.1min,1330526.4,2233152.8,1468033.6,0.0,0.0,0.0
176/147.0805mz/6.1min,20449328.0,33783200.0,22549684.0,0.0,0.0,0.0
177/165.0911mz/6.1min,1058426.0,1798361.6,1163049.0,0.0,0.0,0.0
178/244.0766mz/6.1min,497848.2,913132.8,605505.1,0.0,0.0,0.0
179/349.135mz/6.1min,5556000.0,9163973.0,6053599.0,0.0,0.0,0.0
180/697.2629mz/6.1min,882939.06,2269270.2,1110335.6,0.0,0.0,0.0
181/235.0712mz/6.1min,478825.16,755374.6,515278.03,0.0,0.0,0.0
182/255.5845mz/6.1min,744731.94,1270634.2,886366.75,0.0,0.0,0.0
183/217.0423mz/6.1min,0.0,0.0,0.0,485382.25,869633.25,500787.72
184/219.057mz/6.11min,647338.25,1139331.4,737153.9,0.0,0.0,0.0
185/371.117mz/6.11min,26425906.0,38862788.0,29274146.0,0.0,0.0,0.0
186/372.1202mz/6.11min,6319610.5,9259321.0,7032656.0,0.0,0.0,0.0
187/719.245mz/6.11min,5666258.0,10464346.0,6753778.5,0.0,0.0,0.0
188/412.1433mz/6.11min,703571.25,1128885.2,852731.9,0.0,0.0,0.0
189/388.6215mz/6.1min,101973.68,290964.75,143797.67,0.0,0.0,0.0
190/312.3258mz/6.16min,415140.75,454608.84,374668.06,0.0,0.0,0.0
191/532.2584mz/6.16min,607117.8,405210.72,584279.44,0.0,0.0,0.0
192/313.2347mz/6.19min,1839281.8,1805279.5,2191061.2,0.0,0.0,0.0
194/430.3886mz/6.2min,127621.22,275812.16,356671.38,0.0,0.0,0.0
195/271.2279mz/6.2min,0.0,0.0,0.0,130773.04,138055.42,142517.14
197/357.2608mz/6.22min,1521307.1,2144841.0,2540760.8,0.0,0.0,0.0
198/480.308mz/6.22min,322152.88,407095.1,475879.5,0.0,0.0,0.0
199/629.3109mz/6.24min,411784.16,248855.86,408828.3,0.0,0.0,0.0
200/401.287mz/6.24min,1438889.8,1517338.9,1878982.4,0.0,0.0,0.0
201/445.3131mz/6.25min,618542.56,691050.0,1103891.2,0.0,0.0,0.0
202/671.2879mz/6.25min,219836.03,233972.44,249598.16,0.0,0.0,0.0
203/385.1324mz/6.27min,214629.77,622317.56,215233.44,0.0,0.0,0.0
204/265.1479mz/6.28min,0.0,0.0,0.0,554831.4,373830.9,521388.56
205/255.243mz/6.3min,816054.1,1000481.7,987189.6,0.0,0.0,0.0
206/220.1122mz/6.31min,1028722.6,1579625.2,1622712.4,0.0,0.0,0.0
207/359.1532mz/6.34min,75712.38,51562.074,72971.52,0.0,0.0,0.0
208/337.1713mz/6.34min,136896.73,94422.586,135945.48,0.0,0.0,0.0
209/411.208mz/6.37min,455104.47,372749.9,456376.56,0.0,0.0,0.0
210/433.19mz/6.37min,4424338.0,3802599.0,4402694.0,0.0,0.0,0.0
211/275.083mz/6.38min,1517280.0,1233435.2,1469369.2,0.0,0.0,0.0
212/431.1742mz/6.43min,415688.78,393628.0,444809.7,0.0,0.0,0.0
213/271.2279mz/6.51min,0.0,0.0,0.0,38989.56,49473.184,53097.305
214/335.125mz/6.56min,550699.2,348793.7,378734.2,0.0,0.0,0.0
215/431.1741mz/6.6min,599387.9,586587.75,612249.75,0.0,0.0,0.0
216/409.1923mz/6.6min,1062406.1,1023131.1,1065341.4,0.0,0.0,0.0
217/472.2008mz/6.6min,411560.8,409901.12,430027.25,0.0,0.0,0.0
219/298.2739mz/6.64min,121940.21,150057.56,97908.4,0.0,0.0,0.0
220/301.1408mz/6.65min,1792187.2,1599049.6,1671074.6,0.0,0.0,0.0
221/299.2591mz/6.83min,0.0,0.0,0.0,211077.02,303214.3,246568.47
223/342.2425mz/6.78min,441377.4,608914.44,399880.12,0.0,0.0,0.0
226/283.263mz/6.83min,113243.58,148907.88,127692.81,0.0,0.0,0.0
227/577.3609mz/6.86min,1099165.6,798815.75,1054404.8,0.0,0.0,0.0
228/311.1687mz/6.93min,0.0,0.0,0.0,797595.4,747539.2,713418.9
229/271.2279mz/6.94min,0.0,0.0,0.0,80009.66,83581.64,77933.055
231/255.2318mz/6.98min,106372.5,163349.73,220949.2,0.0,0.0,0.0
232/237.2213mz/6.98min,64129.83,143574.7,192841.34,0.0,0.0,0.0
233/337.2346mz/6.98min,285232.38,402534.3,547119.1,0.0,0.0,0.0
235/311.1687mz/7.07min,0.0,0.0,0.0,552808.0,648671.75,624853.3
237/300.2895mz/7.08min,140802.33,199502.31,130383.89,0.0,0.0,0.0
239/649.4493mz/7.09min,162212.48,329316.28,313677.72,0.0,0.0,0.0
240/605.423mz/7.09min,216554.72,424936.44,397836.62,0.0,0.0,0.0
241/341.266mz/7.09min,324116.12,538096.3,477364.78,0.0,0.0,0.0
242/395.219mz/7.1min,234889.4,292170.84,298131.25,0.0,0.0,0.0
243/561.3969mz/7.1min,262653.78,500088.03,461249.0,0.0,0.0,0.0
244/517.3708mz/7.1min,284214.75,526698.3,470688.94,0.0,0.0,0.0
245/385.2921mz/7.1min,316618.78,521795.2,446131.72,0.0,0.0,0.0
246/429.3182mz/7.11min,365406.06,680825.06,580839.56,0.0,0.0,0.0
247/473.3445mz/7.1min,316103.9,593680.44,494354.88,0.0,0.0,0.0
249/271.2279mz/7.15min,0.0,0.0,0.0,794461.6,894482.25,1014207.6
250/478.2924mz/7.17min,998251.8,825215.6,1032750.7,0.0,0.0,0.0
251/368.2581mz/7.21min,457054.9,593719.1,523944.75,0.0,0.0,0.0
252/478.2924mz/7.31min,234498.33,188469.33,241368.23,0.0,0.0,0.0
253/192.9288mz/7.34min,0.0,0.0,0.0,115316.12,13295.154,209386.48
259/116.9285mz/7.37min,0.0,0.0,0.0,11528328.0,22442256.0,22188936.0
263/438.1198mz/7.37min,0.0,0.0,0.0,795113.25,865576.7,850115.5
264/253.2172mz/7.37min,0.0,0.0,0.0,473956.22,494757.6,512332.47
265/345.2011mz/7.37min,284878.1,385844.47,463968.84,0.0,0.0,0.0
266/316.9477mz/7.37min,0.0,0.0,0.0,1337094.2,1625865.1,1258801.1
268/180.973mz/7.37min,0.0,0.0,0.0,441673.4,515247.9,459512.62
269/520.9098mz/7.37min,0.0,0.0,0.0,74575.79,94258.26,103607.68
270/372.1163mz/7.37min,0.0,0.0,0.0,748956.56,764861.7,718183.2
271/421.1298mz/7.37min,0.0,0.0,0.0,511613.28,587986.8,572947.7
274/194.9058mz/7.37min,0.0,0.0,0.0,248304.33,276858.66,274321.66
276/384.9352mz/7.37min,0.0,0.0,0.0,826815.94,699940.2,611119.94
277/351.1481mz/7.37min,0.0,0.0,0.0,1053278.8,1120418.2,1098074.0
278/353.1425mz/7.37min,0.0,0.0,0.0,20994268.0,22741706.0,21900270.0
279/590.3645mz/7.37min,0.0,0.0,0.0,409470.2,445622.38,438614.7
283/237.2213mz/7.37min,859413.0,1070492.8,1270616.2,0.0,0.0,0.0
284/323.2191mz/7.37min,498740.75,697525.8,903897.06,0.0,0.0,0.0
286/350.1775mz/7.37min,1576785.4,2165822.5,2274122.0,0.0,0.0,0.0
288/354.1732mz/7.37min,395623.88,497457.9,549678.2,0.0,0.0,0.0
289/114.9341mz/7.37min,0.0,0.0,0.0,599014.25,1164676.5,1162393.6
290/248.9604mz/7.37min,0.0,0.0,0.0,1372186.0,1616865.6,1978356.8
291/452.9226mz/7.37min,0.0,0.0,0.0,412240.25,420434.84,400239.7
292/80.9479mz/7.37min,453578.38,605250.75,696817.56,0.0,0.0,0.0
296/140.0683mz/7.37min,415988.38,469224.88,470809.44,0.0,0.0,0.0
298/780.5511mz/7.37min,354461.75,497442.28,409024.62,0.0,0.0,0.0
299/255.2318mz/7.38min,1208793.4,1477349.6,1789242.0,0.0,0.0,0.0
301/782.5662mz/7.38min,385619.3,462327.5,619732.06,0.0,0.0,0.0
303/716.5221mz/7.37min,258066.17,1509334.6,262936.12,0.0,0.0,0.0
306/129.9757mz/7.38min,0.0,0.0,0.0,1178067.2,1372843.1,1155429.2
307/369.1372mz/7.44min,0.0,0.0,0.0,928106.3,967366.56,959194.25
308/481.2922mz/7.46min,2157188.5,2751083.0,2623370.0,0.0,0.0,0.0
309/395.3306mz/7.47min,514446.0,694074.94,659403.7,0.0,0.0,0.0
310/377.3202mz/7.47min,682054.6,800180.3,753559.5,0.0,0.0,0.0
311/283.263mz/7.51min,231364.78,335643.38,371229.06,0.0,0.0,0.0
312/365.266mz/7.51min,739440.5,1173794.8,1446709.9,0.0,0.0,0.0
313/265.2525mz/7.52min,119325.67,172764.45,186790.73,0.0,0.0,0.0
314/299.259mz/7.53min,0.0,0.0,0.0,80495.63,95929.61,91674.16
317/579.2633mz/7.54min,2684396.0,2711241.5,3485227.0,0.0,0.0,0.0
319/192.9287mz/7.53min,0.0,0.0,0.0,47145.547,185550.06,307566.4
321/421.1558mz/7.55min,268314.06,274436.03,347455.12,0.0,0.0,0.0
322/557.2812mz/7.55min,396491.6,395436.16,506449.12,0.0,0.0,0.0
324/481.292mz/7.57min,631849.1,775738.56,662007.1,0.0,0.0,0.0
327/131.5336mz/7.61min,989279.8,2525547.2,2123222.5,0.0,0.0,0.0
329/410.3048mz/7.62min,330351.22,440331.66,440792.5,0.0,0.0,0.0
331/192.9287mz/7.67min,0.0,0.0,0.0,308482.9,316224.1,77504.14
335/501.3757mz/7.69min,156947.27,396286.84,331307.38,0.0,0.0,0.0
336/545.402mz/7.69min,117346.766,310210.44,267886.2,0.0,0.0,0.0
338/250.1777mz/7.7min,436824.75,257014.73,324802.44,0.0,0.0,0.0
340/226.1802mz/7.7min,1075306.4,582207.6,849377.25,0.0,0.0,0.0
343/408.3081mz/7.7min,2298667.2,1346816.5,1779712.5,0.0,0.0,0.0
344/457.3494mz/7.7min,201157.11,482692.44,401540.97,0.0,0.0,0.0
346/299.2589mz/7.71min,0.0,0.0,0.0,361684.62,395941.7,393936.4
347/273.2575mz/7.7min,305999.0,407141.72,301217.6,0.0,0.0,0.0
348/740.4045mz/7.74min,656183.7,376628.03,731991.75,0.0,0.0,0.0
349/282.2215mz/7.75min,1215580.5,1264124.4,1251248.1,0.0,0.0,0.0
350/579.2632mz/7.75min,3367377.5,3199290.0,3899239.5,0.0,0.0,0.0
351/421.1559mz/7.75min,704944.6,652818.94,821900.8,0.0,0.0,0.0
352/557.2812mz/7.75min,601270.94,558752.3,676706.5,0.0,0.0,0.0
355/194.9057mz/7.76min,0.0,0.0,0.0,223582.44,255343.31,104876.52
357/316.9476mz/7.76min,0.0,0.0,0.0,547625.25,597891.2,563509.8
361/118.9241mz/7.77min,0.0,0.0,0.0,1060902.9,1041285.0,1078022.0
363/116.9284mz/7.77min,0.0,0.0,0.0,16559008.0,17786376.0,17476994.0
364/117.9286mz/7.77min,0.0,0.0,0.0,2093975.8,2119129.8,1937478.5
365/440.1354mz/7.77min,0.0,0.0,0.0,880932.75,976358.25,894471.1
366/248.9603mz/7.77min,0.0,0.0,0.0,654141.1,735588.94,666393.8
367/374.1318mz/7.77min,0.0,0.0,0.0,419305.72,415903.56,362259.44
368/384.9351mz/7.77min,0.0,0.0,0.0,250728.0,317265.0,266412.12
370/449.3021mz/7.77min,410327.8,550195.75,508390.44,0.0,0.0,0.0
373/118.9267mz/7.77min,0.0,0.0,0.0,541528.56,513317.0,509785.62
374/355.1581mz/7.77min,0.0,0.0,0.0,23349282.0,24317094.0,22378040.0
375/423.1453mz/7.77min,0.0,0.0,0.0,326879.88,392556.25,331304.03
376/357.1624mz/7.77min,0.0,0.0,0.0,593617.44,628933.3,578427.1
377/393.2195mz/7.77min,614467.4,751194.7,727603.44,0.0,0.0,0.0
379/782.5661mz/7.77min,267284.34,309090.8,405387.88,0.0,0.0,0.0
383/80.9479mz/7.77min,608120.56,878339.6,868997.2,0.0,0.0,0.0
386/362.3026mz/7.77min,609177.06,268833.16,429664.03,0.0,0.0,0.0
387/353.1636mz/7.77min,0.0,0.0,0.0,1178131.5,1245649.6,1120456.2
388/221.1751mz/7.77min,611463.44,323904.6,499227.66,0.0,0.0,0.0
389/226.1802mz/7.77min,875251.06,477243.1,677584.6,0.0,0.0,0.0
390/228.1958mz/7.77min,1119824.1,617810.2,886804.6,0.0,0.0,0.0
391/244.1907mz/7.77min,658246.4,340914.88,528462.7,0.0,0.0,0.0
392/408.3082mz/7.77min,7784803.5,4527249.5,6539636.5,0.0,0.0,0.0
393/293.1791mz/7.77min,0.0,0.0,0.0,692274.3,281372.0,499744.94
394/236.1621mz/7.78min,597995.0,325925.53,469060.94,0.0,0.0,0.0
396/250.1777mz/7.78min,1942089.2,1096949.4,1587470.6,0.0,0.0,0.0
397/266.1726mz/7.78min,955077.4,537600.0,786402.1,0.0,0.0,0.0
399/668.6182mz/7.8min,131048.17,325896.25,400592.38,0.0,0.0,0.0
401/395.3305mz/7.8min,323279.38,625791.75,427536.22,0.0,0.0,0.0
402/371.1528mz/7.81min,0.0,0.0,0.0,1266319.5,1318469.8,1305188.0
403/409.2744mz/7.82min,474231.78,675851.94,595268.06,0.0,0.0,0.0
406/740.4044mz/7.83min,519320.3,163949.23,534845.44,0.0,0.0,0.0
409/140.0682mz/7.86min,367544.5,387615.97,402318.38,0.0,0.0,0.0
410/213.9829mz/7.87min,1919399.9,1027605.4,1473685.1,0.0,0.0,0.0
411/380.1827mz/7.87min,0.0,0.0,0.0,437039.88,461357.28,427933.4
415/325.1841mz/7.87min,0.0,0.0,0.0,1961362.1,1801756.1,1698188.5
417/80.9479mz/7.87min,554205.44,766733.0,662708.0,0.0,0.0,0.0
419/118.9241mz/7.87min,0.0,0.0,0.0,1606035.9,1629307.6,1607475.0
420/116.9284mz/7.87min,0.0,0.0,0.0,40349864.0,38864970.0,34278772.0
421/117.9286mz/7.87min,0.0,0.0,0.0,4665158.5,4479291.5,3966502.8
422/118.9267mz/7.87min,0.0,0.0,0.0,1115739.8,1126038.8,1012265.06
423/248.9603mz/7.87min,0.0,0.0,0.0,665773.56,809747.1,824034.75
425/281.2481mz/7.87min,0.0,0.0,3262.2358,1330857.4,1491016.9,1241438.4
426/379.1793mz/7.87min,0.0,0.0,0.0,2248673.0,2451821.2,2316381.2
427/114.9341mz/7.87min,0.0,0.0,0.0,2125077.0,2031792.0,1749432.9
428/381.1737mz/7.87min,0.0,0.0,0.0,44907548.0,48394480.0,45426388.0
429/449.1609mz/7.87min,0.0,0.0,0.0,921773.3,1023989.44,940154.6
430/351.2142mz/7.88min,347831.1,411891.94,446646.34,0.0,0.0,0.0
431/373.2323mz/7.88min,288056.03,366857.03,393746.16,0.0,0.0,0.0
434/194.9057mz/7.87min,0.0,0.0,0.0,562011.8,639840.75,337710.1
435/327.2538mz/7.87min,0.0,0.0,0.0,301638.5,310767.75,269580.47
438/327.2268mz/7.88min,292771.03,401697.75,469093.34,0.0,0.0,0.0
440/780.551mz/7.88min,524300.3,586630.3,463874.03,0.0,0.0,0.0
442/383.1779mz/7.88min,0.0,0.0,0.0,1617684.6,1706549.2,1650569.8
443/180.9729mz/7.87min,0.0,0.0,0.0,336471.66,732441.3,313381.66
447/265.2526mz/7.88min,550402.7,593038.0,659578.25,0.0,0.0,0.0
448/283.2631mz/7.88min,1038087.2,1192718.6,1254190.1,0.0,0.0,0.0
449/378.2088mz/7.88min,1604780.8,1902974.9,1778196.0,0.0,0.0,0.0
451/400.1472mz/7.88min,0.0,0.0,0.0,555735.0,590482.2,529857.2
453/351.2504mz/7.88min,954807.4,1233496.9,1332614.5,0.0,0.0,0.0
454/352.3391mz/7.88min,1808270.0,1893316.8,2116893.0,0.0,0.0,0.0
455/782.5661mz/7.88min,663917.5,651856.5,836470.9,0.0,0.0,0.0
456/808.5823mz/7.88min,466998.12,482550.6,620544.4,0.0,0.0,0.0
457/810.5972mz/7.87min,417331.88,667023.6,445068.88,0.0,0.0,0.0
458/730.5377mz/7.94min,2663547.5,204582.55,203609.03,0.0,0.0,0.0
461/134.8946mz/7.89min,0.0,0.0,0.0,9320347.0,8387633.0,8129433.0
462/466.1509mz/7.89min,0.0,0.0,0.0,1505066.9,1651156.1,1599107.4
463/132.9001mz/7.89min,0.0,0.0,0.0,470782.8,429949.03,402438.28
467/752.5197mz/7.9min,5045745.5,824222.5,733279.56,0.0,0.0,0.0
470/579.2631mz/7.9min,866906.25,837409.8,983598.94,0.0,0.0,0.0
