ATTRIBUTE_GROUP	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:CTRL	GNPSGROUP:EXP	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	785451.6866666666	763489.1866666668	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"95","main.cluster index_upperinput":"95"}	This Node is a Singleton	N/A	N/A	N/A	 	0.4915	0.4915	0	N/A	N/A	4646822.62	6	95	-1	 	6	80.9478	1	80.9478	4646822.62
EXP,CTRL	 	 	78.0	0.0	0.0	0.0	0.0	0.0	0.0	781856.3133333334	823713.6666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"24","main.cluster index_upperinput":"24"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3329	0.3329	0	N/A	N/A	4816709.9399999995	6	24	-1	 	6	80.9478	1	80.9478	4816709.9399999995
EXP,CTRL	 	 	150.0	0.0	0.0	0.0	0.0	0.0	0.0	1534450.0333333334	1769563.8	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6066","main.cluster index_upperinput":"6066"}	This Node is a Singleton	N/A	N/A	N/A	 	10.5967	10.5967	0	N/A	N/A	9912041.5	6	6066	-1	 	6	81.5205	1	81.5205	9912041.5
EXP,CTRL	 	 	78.0	0.0	0.0	0.0	0.0	0.0	0.0	285738.57333333336	301404.7166666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"25","main.cluster index_upperinput":"25"}	This Node is a Singleton	N/A	N/A	N/A	 	0.3337	0.3337	0	N/A	N/A	1761429.87	6	25	-1	 	6	82.9448	1	82.9448	1761429.87
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	40037835.333333336	41544510.666666664	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"515","main.cluster index_upperinput":"515"}	This Node is a Singleton	N/A	N/A	N/A	 	1.8245	1.8245	0	N/A	N/A	244747038.0	6	515	-1	 	6	85.0284	1	85.0284	244747038.0
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	12547864.666666666	36389577.166666664	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"484","main.cluster index_upperinput":"484"}	This Node is a Singleton	N/A	N/A	N/A	 	1.5857	1.5857	0	N/A	N/A	146812325.5	6	484	-1	 	6	85.0284	1	85.0284	146812325.5
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	38150029.0	11384614.333333334	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"505","main.cluster index_upperinput":"505"}	This Node is a Singleton	N/A	N/A	N/A	 	1.6908	1.6908	0	N/A	N/A	148603930.0	6	505	-1	 	6	85.0284	1	85.0284	148603930.0
EXP,CTRL	 	 	234.0	0.0	0.0	0.0	0.0	0.0	0.0	3444777.433333333	2691119.1999999997	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"276","main.cluster index_upperinput":"276"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8025	0.8025	0	N/A	N/A	18407689.9	6	276	-1	 	6	86.0963	1	86.0963	18407689.9
EXP,CTRL	 	 	56.0	0.0	0.0	0.0	0.0	0.0	0.0	4780029.333333333	5036037.666666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6043","main.cluster index_upperinput":"6043"}	This Node is a Singleton	N/A	N/A	N/A	 	10.3939	10.3939	0	N/A	N/A	29448201.0	6	6043	-1	 	6	89.5066	1	89.5066	29448201.0
EXP,CTRL	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	2412461.8466666667	938111.2166666667	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ff1604d325984644bc82b337dafcd770&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6070","main.cluster index_upperinput":"6070"}	This Node is a Singleton	N/A	N/A	N/A	 	11.2346	11.2346	0	N/A	N/A	10051719.19	6	6070	-1	 	6	89.5067	1	89.5067	10051719.19
